journal.title,count
Genetics Research International,1
Exercise and Sport Sciences Reviews,1
Coluna/Columna,1
The Journals of Gerontology Series B,1
Journal of the Korean Society of Manufacturing Process Engineers,1
Sakarya Medical Journal,1
Wilderness and Environmental Medicine,1
Acta Biochimica et Biophysica Sinica,1
Structural Heart,1
Current Chemical Biology,1
Journal of Experimental Psychology Applied,1
International Journal of Sports Physiology and Performance,1
International Journal of Clinical and Experimental Physiology,1
Biogerontology,1
中华口腔医学杂志,1
Otolaryngologia Polska,1
Libyan Journal of Medicine,1
International Journal of Women's Dermatology,1
Journal of Otolaryngology-ENT Research,1
Rehabilitation Research and Practice,1
Revista de Psiquiatría y Salud Mental,1
Infectious Diseases of Poverty,1
Texto & Contexto - Enfermagem,1
International Journal of Cardiovascular Research,1
Global Journal of Perioperative Medicine,1
International Journal for Parasitology Drugs and Drug Resistance,1
Asia Pacific Allergy,1
Medical Lasers,1
Business Process Management Journal,1
ARYA Atherosclerosis,1
Advanced Engineering Materials,1
Journal of Pre-Clinical and Clinical Research,1
Medical Laboratory Journal,1
International Journal of Medicine and Health Development,1
Annals of Cytology and Pathology,1
Annual Review of Biochemistry,1
European Journal of Criminology,1
Longevity & Healthspan,1
Lymphatic Research and Biology,1
International Journal of Psychiatry and Neurology,1
Gaceta Sanitaria,1
Journal for the Integrated Study of Dietary Habits,1
Open Veterinary Journal,1
Australian & New Zealand Journal of Criminology,1
文化看護学会誌,1
Journal of the American College of Clinical Pharmacy,1
Trends in Cell Biology,1
Health & Social Work,1
African Journal of Biotechnology,1
Clinical Hypertension,1
Transport Reviews,1
Journal of Near Infrared Spectroscopy,1
Health Sociology Review,1
Zeszyty Naukowe WCO Letters in Oncology Science,1
Medical Journal of Shree Birendra Hospital,1
Investigative Magnetic Resonance Imaging,1
Journal of Nutritional Medicine and Diet Care,1
Acta Alimentaria,1
Gastroenterologie up2date,1
Delta Journal of Ophthalmology,1
Anemia,1
HIV Research & Clinical Practice,1
International Journal of Microbiology,1
Global Public Health,1
Journal of the National Medical Association,1
Intractable & Rare Diseases Research,1
International Journal of Critical Care and Emergency Medicine,1
日本家政学会誌,1
Revista Neurociências,1
Infection Ecology & Epidemiology,1
Transgenic Research,1
Archives of Anesthesia and Critical Care,1
Current Opinion in Internal Medicine,1
Clinical Obesity,1
Journal of Surgery and Medicine,1
Cardiovascular Toxicology,1
Oral Surgery,1
Climatic Change,1
Cell Transplantation,1
Nihon Chikusan Gakkaiho,1
Journal of Molecular Endocrinology,1
The Horticulture Journal,1
The Journal of Frailty & Aging,1
Bulletin of the National Research Centre,1
Phytochemistry Reviews,1
Lung Cancer Targets and Therapy,1
Journal of Public Health Research,1
Journal of the Korean Dysphagia Society,1
Open Medicine Journal,1
Journal of the International Clinical Dental Research Organization,1
Psychiatry and Clinical Neurosciences,1
Clinical and Experimental Dental Research,1
JSME International Journal Series C,1
Tropical Medicine and International Health,1
BMJ Simulation and Technology Enhanced Learning,1
Acta Crystallographica Section E: Crystallographic Communications,1
Biochimica et Biophysica Acta (BBA) - Proteins and Proteomics,1
Head & Neck Oncology,1
Multimodal Technologies and Interaction,1
JBJS Essential Surgical Techniques,1
Current Pathobiology Reports,1
Statistical Applications in Genetics and Molecular Biology,1
Indian Journal of Plastic Surgery,1
Research on Biomedical Engineering,1
Rossiiskii vestnik akushera-ginekologa,1
Japanese Journal of Radiological Technology,1
Health Expectations,1
Reumatología Clínica (English Edition),1
Global & Regional Health Technology Assessment Italian Northern Europe and Spanish,1
Statistics in Biopharmaceutical Research,1
Journal of Environmental Psychology,1
Journal of Chemical Technology & Biotechnology,1
Case Reports in Otolaryngology,1
Egyptian Journal of Psychiatry,1
Journal of Health Economics and Outcomes Research,1
International Journal of Molecular and Cellular Medicine,1
Radiology Imaging Cancer,1
Topics in Current Chemistry,1
IEEJ Transactions on Electrical and Electronic Engineering,1
Progress in cell cycle research,1
Journal of Nephrology & Therapeutics,1
European Journal of Pediatric Surgery Reports,1
Race Ethnicity and Education,1
Thin Solid Films,1
Indian Journal of Research in Homoeopathy,1
Journal for Nurses in Professional Development,1
Blood Science,1
中华病理学杂志,1
World Journal of Anesthesiology,1
Journal of the Anus Rectum and Colon,1
Results in Physics,1
RNA Biology,1
Annual Review of Analytical Chemistry,1
Journal of Analytical Methods in Chemistry,1
Nöro Psikiyatri Arşivi,1
Radiochimica Acta,1
Russian Journal of Cardiology,1
International Journal of Food Science & Technology,1
Journal of Clinical and Experimental Dentistry,1
Pathophysiology of Haemostasis and Thrombosis,1
Seminars in Hearing,1
Therapeutic Innovation & Regulatory Science,1
Endocrine Regulations,1
Journal of Electronic Imaging,1
Disability and Health Journal,1
Perspectives in Vascular Surgery and Endovascular Therapy,1
BBA Clinical,1
Creative Surgery and Oncology,1
AStA Advances in Statistical Analysis,1
Home Healthcare Now,1
International Journal of Surgery Protocols,1
Globalization and Health,1
Journal of Cancer Metastasis and Treatment,1
Journal of Food Safety,1
Journal of College of Medical Sciences-Nepal,1
Journal of Allergy & Therapy,1
Evidence-Based Practice in Child and Adolescent Mental Health,1
Journal of the Taiwan Institute of Chemical Engineers,1
Evidence-based Cardiovascular Medicine,1
Annals of Tropical Medicine and Public Health,1
Journal of Computational Biology,1
Romanian Journal of Anaesthesia and Intensive Care,1
journal of Environmental Engineering and Ecological Science,1
Journal of Intensive and Critical Care,1
Interactive Journal of Medical Research,1
International Journal of Heart Failure,1
IEEE Transactions on Intelligent Transportation Systems,1
Annals of Child Neurology,1
Aging Medicine,1
Birth Defects Research Part C Embryo Today Reviews,1
Cogent Engineering,1
Laboratory Medicine Online,1
Endocrinology Diabetes & Metabolism,1
Current Respiratory Medicine Reviews,1
健康医学,1
EUR RESPIR J SUPPL,1
Experimental Hematology,1
Health Information Science and Systems,1
Interface Focus,1
Archives of Industrial Hygiene and Toxicology,1
Journal de l'Académie canadienne de psychiatrie de l'enfant et de l'adolescent,1
BMJ Innovations,1
Advances in Mental Health and Intellectual Disabilities,1
Public Health - Open Journal,1
Materialwissenschaft und Werkstofftechnik,1
Journal of Palliative Care & Medicine,1
Bangladesh Journal of Pharmacology,1
Journal of Exercise Science & Fitness,1
Revista de la Facultad de Medicina,1
Russian Mathematics,1
Journal of Reproduction and Development,1
Avicenna Journal of Dental Research,1
The Professional Geographer,1
Communication Disorders Quarterly,1
Cognition,1
International Journal of Neurorehabilitation,1
Journal of Optometry,1
The Korean Journal of Endocrine Surgery,1
Journal of Molecular Catalysis B Enzymatic,1
International Journal of Cancer Research,1
Journal of Pharmaceutical Analysis,1
Perfusion,1
Jornal Brasileiro de Psiquiatria,1
Journal of Pharmaceutical Health Services Research,1
日本腎臓学会誌,1
Photonics and Lasers in Medicine,1
日本呼吸ケア・リハビリテーション学会誌,1
Quarterly Journal of Experimental Psychology,1
Russian Family Doctor,1
糖尿病,1
老年歯科医学,1
Indian Journal of Allergy Asthma and Immunology,1
Archives of Clinical Gastroenterology,1
JMIR Rehabilitation and Assistive Technologies,1
International journal of Nutrition Pharmacology Neurological Diseases,1
Journal of Materials Science and Chemical Engineering,1
Annals of Anesthesiology and Critical Care,1
Surgical Infections Case Reports,1
Cadernos de Saúde Pública,1
Applied Biochemistry and Microbiology,1
Gefäßmedizin Scan - Zeitschrift für Angiologie Gefäßchirurgie diagnostische und interventionelle Radiologie,1
Thoracic Surgical Science,1
Japanese Journal of Physical Fitness and Sports Medicine,1
Small Methods,1
Neuropsychiatry,1
International Journal of Health Services,1
EMC - Neurologia,1
Current Biology,1
Methods,1
Anesthesia Essays and Researches,1
International Journal of Negative Results,1
Current Opinion in Psychology,1
Applied & Translational Genomics,1
Research and Reports in Forensic Medical Science,1
International Journal of Bioscience Biochemistry and Bioinformatics,1
Pelvic Surgery and Oncology,1
Computers & Chemical Engineering,1
Epigenetics Insights,1
Injury Extra,1
Foot and Ankle Clinics,1
Revista clínica de periodoncia implantología y rehabilitación oral,1
Current Molecular Pharmacology,1
Journal of Sport Rehabilitation,1
International Journal of Epilepsy,1
Arthroscopy Techniques,1
Journal of Nephropharmacology,1
Nursing Children and Young People,1
Head and Neck Pathology,1
Nutritional Neuroscience,1
Journal of Toxicology,1
Journal of Pollution Effects & Control,1
2012 IEEE 16th International Conference on Intelligent Engineering Systems (INES),1
Ege Tıp Dergisi,1
Clinical Plasma Medicine,1
Value in Health Regional Issues,1
Hemoglobin,1
Trauma Case Reports,1
Polish Journal of Radiology,1
Clinical Oral Implants Research,1
Journal of Bioprocessing & Biotechniques,1
Journal of the Korean earth science society,1
Social Neuroscience,1
Archives of Public Health,1
International Journal of Methods in Psychiatric Research,1
Iranian Journal of Medical Sciences,1
Journal of Inborn Errors of Metabolism and Screening,1
World Journal of Hypertension,1
Sağlık Bilimleri ve Meslekleri Dergisi,1
Research in Developmental Disabilities,1
Intelligence,1
Perspectives on Augmentative and Alternative Communication,1
Nature Methods,1
Periodontology 2000,1
Journal of radiosurgery and SBRT,1
Statistics in Biosciences,1
Sexual & Relationship Therapy,1
Journal of Fluid Mechanics,1
Psychiatry Psychology and Law,1
Journal of Clinical Rheumatology and Immunology,1
Tierärztliche Praxis Ausgabe G Großtiere / Nutztiere,1
Macromolecular Research,1
ScienceRise Medical Science,1
Developmental Cell,1
Earth-Science Reviews,1
Dermatologica Sinica,1
Advances in Aging Research,1
Yeni Üroloji Dergisi,1
SIAM Review,1
Pharmazie in unserer Zeit,1
Archives of Environmental Contamination and Toxicology,1
Geriatrics,1
Journal of Therapeutic Ultrasound,1
IEEE Transactions on Biomedical Circuits and Systems,1
History,1
Journal of Oncological Sciences,1
Journal of Microelectromechanical Systems,1
Iranian Journal of Psychiatry,1
Current Aging Science,1
ChemCatChem,1
Pharmacognosy Magazine,1
Hepatic Oncology,1
International Journal of Reproduction Contraception Obstetrics and Gynecology,1
IHJ Cardiovascular Case Reports (CVCR),1
Plevra Bulteni,1
Proceedings of the Institution of Mechanical Engineers Part G Journal of Aerospace Engineering,1
Health Research Policy and Systems,1
HepatoBiliary Surgery and Nutrition,1
Clinical Medicine Insights Women's Health,1
Journal of Transplantation,1
Frontiers in Computational Neuroscience,1
African Journal of Microbiology Research,1
Noise and Health,1
EMC - Ginecología-Obstetricia,1
The Showa University Journal of Medical Sciences,1
移植,1
Global Health Epidemiology and Genomics,1
Journal of Kidney Cancer and VHL,1
Western Journal of Nursing Research,1
Acta Veterinaria Scandinavica,1
Trauma und Berufskrankheit,1
BMC Medical Ethics,1
Plant Foods for Human Nutrition,1
Indian Journal of Microbiology,1
Lupus Science & Medicine,1
Physical Biology,1
Exploratory Research and Hypothesis in Medicine,1
Coatings,1
Health Care Management Review,1
Studies in History and Philosophy of Science Part C Studies in History and Philosophy of Biological and Biomedical Sciences,1
SAE International Journal of Transportation Safety,1
The Journal of the Japanese Society of Clinical Cytology,1
IOSR Journal of Nursing and health Science,1
Nonlinear Dynamics,1
Evolutionary Bioinformatics,1
Pneumologie,1
Energy & Fuels,1
Vibrational Spectroscopy,1
Veterinary World,1
Online Türk Sağlık Bilimleri Dergisi,1
Archiv der Pharmazie,1
Psychiatric Genetics,1
Journal of Health Services Research & Policy,1
The Journal of Mathematical Neuroscience,1
Acta Epileptologica,1
Functional Ecology,1
Journal of Reproductive and Infant Psychology,1
The Journal of the American Osteopathic Association,1
Nordic Journal of Nursing Research,1
Annual Review of Anthropology,1
Journal of the Practice of Cardiovascular Sciences,1
Computational Toxicology,1
ISRN Vascular Medicine,1
EURASIP Journal on Advances in Signal Processing,1
European Journal of General Dentistry,1
Journal of Bangladesh College of Physicians and Surgeons,1
Journal of the Institute of Science and Technology,1
Journal of Physiology Studies,1
ASA Refresher Courses in Anesthesiology,1
Macromolecular Symposia,1
Clinical and Experimental Pharmacology,1
British Journal of School Nursing,1
Personalized Medicine Universe,1
IEEJ Transactions on Electronics Information and Systems,1
Heart Vessels and Transplantation,1
Hereditas,1
Journal of Clinical Imaging Science,1
Human Resources for Health,1
Research and Reports in Endocrine Disorders,1
Journal of Infectious Diseases and Therapy,1
Journal of Pathology and Translational Medicine,1
Ultraschall in der Medizin - European Journal of Ultrasound,1
Images in paediatric cardiology,1
International Journal of Integrated Care,1
Informatics,1
European Journal of Case Reports in Internal Medicine,1
DARU Journal of Pharmaceutical Sciences,1
Molecules and Cells,1
Journal of Behavioral and Brain Science,1
Vojenské Zdravotnické Listy,1
Journal of the Egyptian Womenʼs Dermatologic Society,1
Clinical Linguistics & Phonetics,1
Osmangazi Tıp Dergisi,1
Journal of Orthopaedics Trauma and Rehabilitation,1
Theoretical and Applied Climatology,1
Journal of Human Kinetics,1
Health Policy and Planning,1
Iranian Journal of Neonatology,1
Technologies,1
Sleep Medicine Clinics,1
Current Pharmaceutical Biotechnology,1
Journal of Human Security,1
Annals of Medical and Health Sciences Research,1
