aff_id,aff_name,aff_city,aff_city_id,aff_country,aff_country_code,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,"Department of Medicine, Section of Hematology/Oncology, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.01275232417.64,Heather E,Wheeler
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.010044101174.34,Kaanan P,Shah
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.01352246603.21,Keston,Aquino-Michaels
,"Rheumatology Center, NorthCrest Medical Center, Springfield, Tennessee, USA",,,,,,,pub.1005364973,ur.0710477310.59,Anne E,Eyler
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.0621721526.17,Dan L,Nicolae
,"Department of Statistics, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.0621721526.17,Dan L,Nicolae
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.016446772157.75,Nancy J,Cox
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.01343345617.21,Hae Kyung,Im
,"Department of Pediatrics, Acy`badem University Medical School, Atas¸ehir, Istanbul, Turkey",,,,,,,pub.1022298173,ur.0643203423.76,Cengiz,Canpolat
,"Department of Hematology, Union Hospital, Fujian Medical University, Fuzhou, China",,,,,,,pub.1022298173,,Langhui,Zhang
,"Dahlem Centre for Genome Research and Medical Systems Biology, Berlin, Germany",,,,,,,pub.1022298173,ur.01075662517.55,Hans,Lehrach
,"Department of Dermatology, Department of Veterans Affairs Connecticut Healthcare, West Haven, Connecticut, USA",,,,,,,pub.1037288619,ur.016072265757.53,Jaehyuk,Choi
,"Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1041977904,ur.01045437517.59,David J,Kwiatkowski
,"Department of Pathology, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1041977904,ur.01316313531.32,Gad,Getz
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.013252335077.96,Martin,Hrabě de Angelis
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0734655160.83,Mohammed,Selloum
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0734655160.83,Mohammed,Selloum
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Hugh,Morgan
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0720517425.93,Tania,Sorg
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0720517425.93,Tania,Sorg
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01244331330.82,Sara,Wells
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Helmut,Fuchs
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01103563257.98,Martin,Fray
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01321071261.02,Thure,Adler
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01221350110.64,Antonio,Aguilar-Pimentel
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.011363211434.94,Dalila,Ali-Hadji
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.011363211434.94,Dalila,Ali-Hadji
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Gregory,Amann
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Gregory,Amann
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01207604377.86,Philippe,André
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01207604377.86,Philippe,André
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Sarah,Atkins
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01302617216.78,Aurelie,Auburtin
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01302617216.78,Aurelie,Auburtin
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.015562146217.71,Abdel,Ayadi
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.015562146217.71,Abdel,Ayadi
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Julien,Becker
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Julien,Becker
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01051101405.51,Lore,Becker
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01076445352.94,Elodie,Bedu
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01076445352.94,Elodie,Bedu
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.0672666604.57,Raffi,Bekeredjian
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0766264771.75,Marie-Christine,Birling
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0766264771.75,Marie-Christine,Birling
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Andrew,Blake
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01047440473.56,Michael R,Bowl
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01046143346.05,Véronique,Brault
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01046143346.05,Véronique,Brault
,"Institute of Pathology, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.0643151665.51,Julia,Calzada-Wack
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Heather,Cater
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01105144047.20,Marie-France,Champy
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01105144047.20,Marie-France,Champy
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01070714343.35,Philippe,Charles
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01070714343.35,Philippe,Charles
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01244275247.45,Claire,Chevalier
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01244275247.45,Claire,Chevalier
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.0631215675.09,Gemma F,Codner
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01370201360.00,Roy,Combe
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01370201360.00,Roy,Combe
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01111470547.53,Roger,Cox
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01251457257.54,Emilie,Dalloneau
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01251457257.54,Emilie,Dalloneau
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,André,Dierich
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,André,Dierich
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01230036426.68,Armida,Di Fenza
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01354675311.51,Arnaud,Duchon
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01354675311.51,Arnaud,Duchon
,"Institute of Lung Biology and Disease, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Oliver,Eickelberg
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.012163233767.61,Chris T,Esapa
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0746764712.76,Lahcen El,Fertak
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0746764712.76,Lahcen El,Fertak
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Tanja,Feigel
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Irina,Emelyanova
,"Institute of Human Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Jack,Favor
,"Lunenfeld-Tanenbaum Research Institute, Mount Sinai Hospital, Toronto, Ontario, Canada",,,,,,,pub.1016856461,ur.01205116107.08,Ann,Flenniken
,"Institute of Developmental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01243345402.39,Lilian,Garrett
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Hilary,Gates
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Simon,Greenaway
,"Institute of Developmental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Lisa,Glasl
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Patrice,Goetz
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Patrice,Goetz
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0654106103.36,Isabelle Goncalves,Da Cruz
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0654106103.36,Isabelle Goncalves,Da Cruz
,"Institute of Lung Biology and Disease, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Alexander,Götz
,"Institute of Developmental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01205047474.38,Jochen,Graw
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0762445533.33,Alain,Guimond
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0762445533.33,Alain,Guimond
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Wolfgang,Hans
,"Institute of Developmental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01002766205.93,Sabine M,Hölter
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.0713313373.21,John M,Hancock
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01206273700.44,Tertius,Hough
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Anja,Hurt
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01143725551.09,Boris,Ivandic
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Hughes,Jacobs
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Hughes,Jacobs
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01266616014.73,Sylvie,Jacquot
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01266616014.73,Sylvie,Jacquot
,"Lunenfeld-Tanenbaum Research Institute, Mount Sinai Hospital, Toronto, Ontario, Canada",,,,,,,pub.1016856461,,Nora,Jones
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.011260235657.38,Hugo A,Katus
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Sharon,Kitchen
,"Institute of Pathology, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01342413344.78,Tanja,Klein-Rodewald
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01337366132.10,Martin,Klingenspor
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Thomas,Klopstock
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01046152103.35,Valerie,Lalanne
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01046152103.35,Valerie,Lalanne
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01114265303.76,Sophie,Leblanc
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01114265303.76,Sophie,Leblanc
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Christoph,Lengger
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01230513703.54,Elise,le Marchand
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01230513703.54,Elise,le Marchand
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Tonia,Ludwig
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01344742303.46,Aline,Lux
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01344742303.46,Aline,Lux
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Holger,Maier
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01025534711.76,Jean-Louis,Mandel
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01025534711.76,Jean-Louis,Mandel
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Susan,Marschall
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01040670615.93,Manuel,Mark
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01040670615.93,Manuel,Mark
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01253316023.39,Hamid,Meziane
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01253316023.39,Hamid,Meziane
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01047464244.33,Kateryna,Micklich
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Christophe,Mittelhauser
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Christophe,Mittelhauser
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0656226611.84,Laurent,Monassier
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0656226611.84,Laurent,Monassier
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,David,Moulaert
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,David,Moulaert
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Stéphanie,Muller
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Stéphanie,Muller
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01252223323.66,Beatrix,Naton
,"Institute of Pathology, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,,Frauke,Neff
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,ur.01254407100.19,Patrick M,Nolan
,"German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01161233627.32,Markus,Ollert
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.0627504014.71,Guillaume,Pavlovic
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.0627504014.71,Guillaume,Pavlovic
,"Institute of Pathology, Helmholtz Zentrum München–German Research Center for Environmental Health, München/Neuherberg, Germany",,,,,,,pub.1016856461,ur.01226525473.33,Natalia S,Pellegata
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,,Emilie,Peter
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,,Emilie,Peter
,"CNRS UMR 7104, Illkirch, France",,,,,,,pub.1016856461,ur.01315404272.02,Benoit,Petit-Demoulière
,"INSERM U964, Illkirch, France",,,,,,,pub.1016856461,ur.01315404272.02,Benoit,Petit-Demoulière
,"Medical Research Council, MRC-Harwell, Harwell, UK",,,,,,,pub.1016856461,,Amanda,Pickard
