aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
Shanghai,1796236.0,China,CN,,"Shanghai Pituitary Tumor Center, Shanghai, China","Shanghai Pituitary Tumor Center, Shanghai, China",Shanghai,,pub.1044934258,ur.01131600004.43,Yao,Zhao
,,,,,"Institute of Human Genetics, Helmholtz Zentrum München, Neuherberg, Germany",,,,pub.1018850380,ur.01116521605.43,Tim M,Strom
,,,,,"Thierry Wirth is at the Institut de Systématique, Evolution, Biodiversité (ISYEB), UMR 7205, CNRS, Muséum National d'Histoire Naturelle (MNHN), Université Pierre et Marie Curie, and Ecole Pratique des Hautes Etudes (EPHE), Sorbonne Universités, Paris Sciences et Lettres, Paris, France.",,,,pub.1028576859,ur.0670605774.69,Thierry,Wirth
,,United Kingdom,GB,,"Miles Houslay is at the Institute of Pharmaceutical Science, King's College London, London, UK, and Mironid, Ltd., BioCity Scotland, Newhouse, UK.","Miles Houslay is at the Institute of Pharmaceutical Science, King's College London, London, UK, and Mironid, Ltd., BioCity Scotland, Newhouse, UK.",,,pub.1010952235,ur.01306405173.45,Miles,Houslay
,,,,,"Royal Marsden National Health Service (NHS) Foundation Trust, London and Sutton, UK",,,,pub.1040831902,ur.07720024242.02,Rosalind,Eeles
,,,,,"Present addresses: Cereal Disease Laboratory, US Department of Agriculture, Agriculture Research Service, St. Paul, Minnesota, USA (K.L.L.), Department of Molecular, Cellular and Developmental Biology, University of Michigan, Ann Arbor, Michigan, USA (C.A.M.), Chinese Academy of Agricultural Sciences, Institute of Vegetables and Flowers, Beijing, China (Z.H.), Dow AgroSciences, LLC, Indianapolis, Indiana, USA (K.J.) and Department of Anatomical Sciences and Neurobiology, University of Louisville, Louisville, Kentucky, USA (G.X.).",,,,pub.1035690003,ur.0626731250.51,Katie L,Liberatore
,,,,,"Present addresses: Cereal Disease Laboratory, US Department of Agriculture, Agriculture Research Service, St. Paul, Minnesota, USA (K.L.L.), Department of Molecular, Cellular and Developmental Biology, University of Michigan, Ann Arbor, Michigan, USA (C.A.M.), Chinese Academy of Agricultural Sciences, Institute of Vegetables and Flowers, Beijing, China (Z.H.), Dow AgroSciences, LLC, Indianapolis, Indiana, USA (K.J.) and Department of Anatomical Sciences and Neurobiology, University of Louisville, Louisville, Kentucky, USA (G.X.).",,,,pub.1035690003,ur.01202340464.51,Cora A,MacAlister
,,,,,"Present addresses: Cereal Disease Laboratory, US Department of Agriculture, Agriculture Research Service, St. Paul, Minnesota, USA (K.L.L.), Department of Molecular, Cellular and Developmental Biology, University of Michigan, Ann Arbor, Michigan, USA (C.A.M.), Chinese Academy of Agricultural Sciences, Institute of Vegetables and Flowers, Beijing, China (Z.H.), Dow AgroSciences, LLC, Indianapolis, Indiana, USA (K.J.) and Department of Anatomical Sciences and Neurobiology, University of Louisville, Louisville, Kentucky, USA (G.X.).",,,,pub.1035690003,ur.01130177377.63,Zejun,Huang
,,,,,"Present addresses: Cereal Disease Laboratory, US Department of Agriculture, Agriculture Research Service, St. Paul, Minnesota, USA (K.L.L.), Department of Molecular, Cellular and Developmental Biology, University of Michigan, Ann Arbor, Michigan, USA (C.A.M.), Chinese Academy of Agricultural Sciences, Institute of Vegetables and Flowers, Beijing, China (Z.H.), Dow AgroSciences, LLC, Indianapolis, Indiana, USA (K.J.) and Department of Anatomical Sciences and Neurobiology, University of Louisville, Louisville, Kentucky, USA (G.X.).",,,,pub.1035690003,ur.0647421342.86,Ke,Jiang
,,,,,"Present addresses: Cereal Disease Laboratory, US Department of Agriculture, Agriculture Research Service, St. Paul, Minnesota, USA (K.L.L.), Department of Molecular, Cellular and Developmental Biology, University of Michigan, Ann Arbor, Michigan, USA (C.A.M.), Chinese Academy of Agricultural Sciences, Institute of Vegetables and Flowers, Beijing, China (Z.H.), Dow AgroSciences, LLC, Indianapolis, Indiana, USA (K.J.) and Department of Anatomical Sciences and Neurobiology, University of Louisville, Louisville, Kentucky, USA (G.X.).",,,,pub.1035690003,ur.01113624452.74,Guangyan,Xiong
,,,,,"Institute of Human Genetics, Helmholtz Zentrum München, Neuherberg, Germany",,,,pub.1009504203,ur.01116521605.43,Tim M,Strom
Cottbus,2939811.0,Germany,DE,,"Praxis für Humangenetik Cottbus, Cottbus, Germany","Praxis für Humangenetik Cottbus, Cottbus, Germany",Brandenburg,,pub.1009504203,,Wolfram,Heinritz
,,,,,"Institute of Human Genetics, Helmholtz Zentrum München, Neuherberg, Germany",,,,pub.1009504203,ur.0601442542.30,Thomas,Wieland
Antwerpen,2803138.0,Belgium,BE,,"GENDIA (GENetic DIAgnostic Network), Antwerp, Belgium","GENDIA (GENetic DIAgnostic Network), Antwerp, Belgium",Flanders,,pub.1009504203,ur.013737604672.03,Patrick J,Willems
Ingelheim am Rhein,2896020.0,Germany,DE,,"Center for Human Genetics, Bioscientia, Ingelheim, Germany","Center for Human Genetics, Bioscientia, Ingelheim, Germany",Rheinland-Pfalz,,pub.1009504203,ur.01324152413.08,Carsten,Bergmann
,,,,,"Illumina Cambridge Limited, Saffron Walden, UK.",,,,pub.1037396981,ur.01136016575.63,Jennifer,Becq
,,Belgium,BE,,"Centre de Génétique Humaine, Institut de Génétique et de Pathologie, Gosselies, Belgium.","Centre de Génétique Humaine, Institut de Génétique et de Pathologie, Gosselies, Belgium.",,,pub.1037396981,ur.016042200534.41,Karin,Dahan
,,,,,"University Hospital Southampton NHS Foundation Trust, University of Southampton, Southampton, UK.",,,,pub.1037396981,ur.0757123130.63,Rodney D,Gilbert
,,,,,"Illumina Cambridge Limited, Saffron Walden, UK.",,,,pub.1037396981,ur.0625500451.39,Russell,Grocock
,,,,,"Illumina Cambridge Limited, Saffron Walden, UK.",,,,pub.1037396981,ur.01076670104.80,Zoya,Kingsbury
,,,,,"Illumina Cambridge Limited, Saffron Walden, UK.",,,,pub.1037396981,ur.01165251632.13,Lisa,Murray
,,,,,"Illumina Cambridge Limited, Saffron Walden, UK.",,,,pub.1037396981,ur.01176456451.73,Sean,Humphray
,,,,,"Illumina Cambridge Limited, Saffron Walden, UK.",,,,pub.1037396981,ur.01106444027.55,David,Bentley
London,2643743.0,United Kingdom,GB,,"The Bridge Centre, London, UK.","The Bridge Centre, London, UK.",England,,pub.1027402866,ur.0576706646.07,Christian S,Ottolini
Rome,3169070.0,Italy,IT,,"G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.","G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.",Latium,,pub.1027402866,ur.01211020711.32,Antonio,Capalbo
Rome,3169070.0,Italy,IT,,"G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.","G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.",Latium,,pub.1027402866,ur.0626741522.40,Danilo,Cimadomo
London,2643743.0,United Kingdom,GB,,"The Bridge Centre, London, UK.","The Bridge Centre, London, UK.",England,,pub.1027402866,ur.0645022046.07,Karen,Sage
London,2643743.0,United Kingdom,GB,,"The Bridge Centre, London, UK.","The Bridge Centre, London, UK.",England,,pub.1027402866,ur.0754077755.43,Michael C,Summers
Rome,3169070.0,Italy,IT,,"G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.","G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.",Latium,,pub.1027402866,ur.01243204777.53,Laura,Rienzi
Rome,3169070.0,Italy,IT,,"G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.","G.E.N.E.R.A., Centers for Reproductive Medicine, Rome, Italy.",Latium,,pub.1027402866,ur.016002105244.23,Filippo M,Ubaldi
London,2643743.0,United Kingdom,GB,,"The Bridge Centre, London, UK.","The Bridge Centre, London, UK.",England,,pub.1027402866,ur.01221305606.15,Alan H,Handyside
,,,,,"Collaborative Innovation Center of Genetics and Development, Shanghai Institute of Plant Physiology and Ecology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, Shanghai, China",,,,pub.1018962084,ur.0744721723.19,Bin,Han
,,,,,"Collaborative Innovation Center of Genetics and Development, Shanghai Institute of Plant Physiology and Ecology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, Shanghai, China",,,,pub.1018962084,ur.0770044020.93,Hong-Xuan,Lin
Atlanta,4180439.0,United States,US,,"Emory Global Health Institute, Atlanta, Georgia, USA","Emory Global Health Institute, Atlanta, Georgia, USA",Georgia,US-GA,pub.1045874631,ur.01344301463.10,Robert F,Breiman
Kinshasa,2314302.0,Democratic Republic of the Congo,CD,,"University Hospital of Kinshasa, Kinshasa, Democratic Republic of the Congo","University Hospital of Kinshasa, Kinshasa, Democratic Republic of the Congo",Kinshasa,,pub.1045874631,ur.01311560245.40,Octavie,Lunguya
Suva,2198148.0,Fiji,FJ,,"Fiji Health Sector Support Program, Suva, Fiji","Fiji Health Sector Support Program, Suva, Fiji",Central,,pub.1045874631,ur.0737474726.36,Kylie,Jenkins
,,,,,"Enteropathogen Division, Administración Nacional de Laboratorios e Institutos de Salud (ANLIS) Carlos G. Malbran Institute, Buenos, Aires, Argentina",,,,pub.1045874631,ur.01327251634.32,Josefina,Campos
,,,,,"Division in the National Health Laboratory Service, Centre for Enteric Diseases, National Institute for Communicable Diseases, University of the Witwatersrand, Johannesburg, South Africa",,,,pub.1045874631,ur.01022064403.21,Karen H,Keddy
,,,,,"Division in the National Health Laboratory Service, Centre for Enteric Diseases, National Institute for Communicable Diseases, University of the Witwatersrand, Johannesburg, South Africa",,,,pub.1045874631,,Anthony M,Smith
Apia,4035413.0,Samoa,WS,,"Samoa Ministry of Health, Apia, Samoa","Samoa Ministry of Health, Apia, Samoa",Tuamasaga,,pub.1045874631,ur.01046270765.68,Take Toleafoa,Naseri
Suva,2198148.0,Fiji,FJ,,"National Influenza Center, World Health Organization, Center for Communicable Disease Control, Suva, Fiji","National Influenza Center, World Health Organization, Center for Communicable Disease Control, Suva, Fiji",Central,,pub.1045874631,ur.01114404165.00,Shalini Pravin,Singh
Apia,4035413.0,Samoa,WS,,"National Health Services, Tupua Tamasese Meaole Hospital, Apia, Samoa","National Health Services, Tupua Tamasese Meaole Hospital, Apia, Samoa",Tuamasaga,,pub.1045874631,,Lupeoletalalei,Isaia
Suva,2198148.0,Fiji,FJ,,"Division of Pacific Technical Support, Emerging Disease Surveillance and Response, World Health Organization, Suva, Fiji","Division of Pacific Technical Support, Emerging Disease Surveillance and Response, World Health Organization, Suva, Fiji",Central,,pub.1045874631,ur.01047446532.73,Eric J,Nilles
,,,,,"Cambodia-Oxford Medical Research Unit, Angkor Hospital for Children, Siem Reap, Cambodia",,,,pub.1045874631,ur.01014312410.03,Paul,Turner
,,,,,"Cambodia-Oxford Medical Research Unit, Angkor Hospital for Children, Siem Reap, Cambodia",,,,pub.1045874631,ur.01132172025.75,Sona,Soeng
Berlin,2950159.0,Germany,DE,,"Staatliche Technikerschule Berlin, Berlin, Germany","Staatliche Technikerschule Berlin, Berlin, Germany",Berlin,,pub.1028848086,ur.0626450550.99,Carsten,Lindschau
Berlin,2950159.0,Germany,DE,,"INFOGEN, Berlin, Germany","INFOGEN, Berlin, Germany",Berlin,,pub.1028848086,,Herbert,Schuster
Griffith,2164422.0,Australia,AU,,"Department of Pediatrics, Griffith Base Hospital, Griffith, New South Wales, Australia","Department of Pediatrics, Griffith Base Hospital, Griffith, New South Wales, Australia",New South Wales,AU-NSW,pub.1028848086,,Maxwell,Hopp
Ludwigshafen am Rhein,2875376.0,Germany,DE,,"Department of Ophthalmology, Hospital Ludwigshafen, Ludwigshafen, Germany","Department of Ophthalmology, Hospital Ludwigshafen, Ludwigshafen, Germany",Rheinland-Pfalz,,pub.1028848086,ur.0667510754.45,Lars O,Hattenbach
Berlin,2950159.0,Germany,DE,,"HealthTwist, Berlin, Germany","HealthTwist, Berlin, Germany",Berlin,,pub.1028848086,ur.01312646337.34,Andreas,Busjahn
,,,,,"Department of Epidemiology and Biostatistics, Medical Research Council (MRC) Health Protection Agency (HPA), Centre for Environment and Health, School of Public Health, Imperial College London, London, UK",,,,pub.1002957734,,Matthew,Blades
,,,,,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,pub.1002957734,ur.0712635675.19,Harald,Grallert
,,,,,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,pub.1002957734,ur.0712635675.19,Harald,Grallert
,,,,,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,pub.1002957734,ur.01117072553.44,Annette,Peters
,,,,,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,pub.1002957734,ur.01117072553.44,Annette,Peters
,,,,,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,pub.1002957734,ur.011673465237.05,Christian,Gieger
,,,,,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,pub.1002957734,ur.011673465237.05,Christian,Gieger
Paris,2988507.0,France,FR,,"Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France","Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France",Ile-de-France,,pub.1049822986,ur.0742075057.40,Donatella,Giovannini
Paris,2988507.0,France,FR,,"Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France","Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France",Ile-de-France,,pub.1049822986,ur.013063274755.62,Uriel,López-Sánchez
Buri Ram,1611453.0,Thailand,TH,,"Division of Medicine, Buriram Hospital, Buriram, Thailand","Division of Medicine, Buriram Hospital, Buriram, Thailand",Buriram,,pub.1049822986,ur.01132026146.73,Suppachok,Kirdlarp
Buri Ram,1611453.0,Thailand,TH,,"Division of Medicine, Buriram Hospital, Buriram, Thailand","Division of Medicine, Buriram Hospital, Buriram, Thailand",Buriram,,pub.1049822986,ur.01067554046.05,Witoon,Mitarnun
,,,,,"Pediatric Neurology and Muscular Diseases Unit, Department of Neurosciences, Rehabilitation, Ophthalmology, Genetics, Maternal and Child Health, University of Genoa, ""G. Gaslini"" Institute, Genova, Italy",,,,pub.1049822986,ur.0670174435.52,Pasquale,Striano
Buri Ram,1611453.0,Thailand,TH,,"Division of Medicine, Buriram Hospital, Buriram, Thailand","Division of Medicine, Buriram Hospital, Buriram, Thailand",Buriram,,pub.1049822986,ur.01073415146.47,Suppachok,Wetchaphanphesat
,,France,FR,,"Department of Research, Rouvray Psychiatric Hospital, Sotteville-lès-Rouen, France","Department of Research, Rouvray Psychiatric Hospital, Sotteville-lès-Rouen, France",,,pub.1049822986,ur.01011463320.36,Dominique,Campion
Paris,2988507.0,France,FR,,"Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France","Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France",Ile-de-France,,pub.1049822986,ur.01176662137.96,Marc,Sitbon
Paris,2988507.0,France,FR,,"Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France","Laboratories of Excellence GR-Ex, Paris and EpiGenMed, Montpellier, France",Ile-de-France,,pub.1049822986,ur.0766660513.38,Jean-Luc,Battini
Opole,3090048.0,Poland,PL,,"Tadeusz Koszarowski Regional Oncology Center, Opole, Poland","Tadeusz Koszarowski Regional Oncology Center, Opole, Poland",Opole Voivodeship,,pub.1050260683,,Marek,Szwiec
,,Lebanon,LB,,"Dartmouth-Hitchcock Norris Cotton Cancer Center, Lebanon, NH, 03756","Dartmouth-Hitchcock Norris Cotton Cancer Center, Lebanon, NH, 03756",,,pub.1010543892,ur.01322375346.84,Casey S.,Greene
,,,,,"Division of Preventive Medicine, Brigham and Women’s Hospital and Harvard Medical School Boston, MA 02215",,,,pub.1010543892,ur.0760704165.88,Daniel I.,Chasman
,,,,,"Simons Center for Data Analysis, Simons Foundation, NY 10010",,,,pub.1010543892,ur.0576637151.16,Olga G.,Troyanskaya
Vesoul,2969562.0,France,FR,,"Service de Pédiatrie, Centre Hospitalier Intercommunal de la Haute-Saône, Vesoul, France","Service de Pédiatrie, Centre Hospitalier Intercommunal de la Haute-Saône, Vesoul, France",Bourgogne-Franche-Comte,,pub.1006325734,ur.01347427301.02,Patrick,Thierry
Mashhad,124665.0,Iran,IR,,"Mashhad Medical Genetic Counseling Center, Mashhad, Iran.","Mashhad Medical Genetic Counseling Center, Mashhad, Iran.",Razavi Khorasan,,pub.1020013801,ur.01146234314.59,Faezeh,Mojahedi
,,,,,"Department of Pediatric Neurology, Necker Enfants Malades Hospital, Paris Descartes University, Paris, France.",,,,pub.1020013801,ur.0652174550.77,Isabelle,Desguerre
,,,,,"Reference Center of Inherited Metabolic Diseases, Paris Descartes University, Necker Enfants Malades Hospital, Assistance Publique-Hôpitaux de Paris, Paris, France.",,,,pub.1020013801,ur.01136671061.76,Pascale,de Lonlay
,,,,,"Hepatocellular Carcinoma Translational Research Laboratory, Barcelona-Clínic Liver Cancer Group, Institut d’Investigacions Biomèdiques August Pi i Sunyer, Liver Unit. Centro de Investigación Biomédica en Red: Enfermedades Hépaticas y Digestivas; Hospital Clínic, Barcelona, Catalonia, Spain",,,,pub.1045798619,ur.01111476266.24,Roser,Pinyol
Milan,3173435.0,Italy,IT,,"Department of Liver Surgery and Transplant, Fondazione Istituto Tumori, via Venezian 1, 20133 Milan, Italy","Department of Liver Surgery and Transplant, Fondazione Istituto Tumori, via Venezian 1, 20133 Milan, Italy",Lombardy,,pub.1045798619,ur.0671042612.13,Vincenzo,Mazzaferro
,,,,,"Hepatocellular Carcinoma Translational Research Laboratory, Barcelona-Clínic Liver Cancer Group, Institut d’Investigacions Biomèdiques August Pi i Sunyer, Liver Unit. Centro de Investigación Biomédica en Red: Enfermedades Hépaticas y Digestivas; Hospital Clínic, Barcelona, Catalonia, Spain",,,,pub.1045798619,ur.01212125364.28,Augusto,Villanueva
