year,journal.id,journal.title,total,total_year
2019,jour.1101555,International Journal of Methods in Psychiatric Research,1,1
2019,jour.1040327,Oxidative Medicine and Cellular Longevity,1,1
2019,jour.1377832,Obesity Abstracts,1,1
2019,jour.1336340,Animal Microbiome,1,1
2019,jour.1033173,Journal of Integrative Medicine,1,1
2019,jour.1094260,The American Journal of Emergency Medicine,1,1
2019,jour.1035820,The Journal of Positive Psychology,1,1
2019,jour.1020093,Journal of Cutaneous Pathology,1,1
2019,jour.1297361,European Journal of Physiotherapy,1,1
2019,jour.1035133,Acta Ichthyologica Et Piscatoria,1,1
2019,jour.1111842,BioDrugs,1,1
2019,jour.1033696,International Journal of Integrated Care,1,1
2019,jour.1090389,Therapeutic Drug Monitoring,1,1
2019,jour.1040231,Frontiers in Computational Neuroscience,1,1
2019,jour.1102812,PharmacoEconomics,1,1
2019,jour.1115476,Endocrine Practice,1,1
2019,jour.1012680,Injury,1,1
2019,jour.1044370,Chemical Science,1,1
2019,jour.1202031,Stroke and Vascular Neurology,1,1
2019,jour.1081863,Journal of Occupational and Environmental Medicine,1,1
2020,jour.1016989,Clinical Laboratory,1,1
2019,jour.1313319,The Journal of Clinical Pharmacology,1,1
2019,jour.1300975,JMIR Cardio,1,1
2020,jour.1368015,Journal of Global Health Science,1,1
2019,jour.1365787,Onkologie up2date,1,1
2019,jour.1032904,British Food Journal,1,1
2019,jour.1108109,Humor - International Journal of Humor Research,1,1
2019,jour.1007958,Tumori Journal,1,1
2019,jour.1035863,Congenital Heart Disease,1,1
2019,jour.1034606,American Society of Clinical Oncology Educational Book,1,1
2020,jour.1040786,Journal of Clinical and Diagnostic Research,1,1
2019,jour.1091846,Human Immunology,1,1
2019,jour.1041782,Computer Graphics Forum,1,1
2019,jour.1018340,Radiology,1,1
2019,jour.1033068,IEEE/ACM Transactions on Computational Biology and Bioinformatics,1,1
2020,jour.1022964,Revista Brasileira de Epidemiologia,1,1
2020,jour.1029122,The Anatolian Journal of Cardiology,1,1
2019,jour.1091510,Infant Mental Health Journal,1,1
2020,jour.1300237,Archives of Clinical and Medical Case Reports,1,1
2020,jour.1029616,Australian Journal of Primary Health,1,1
2020,jour.1312302,Reproduction Fertility and Development,1,1
2019,jour.1043995,International Journal of Inflammation,1,1
2019,jour.1021703,Prevention Science,1,1
2022,jour.1098341,Journal of Food Composition and Analysis,1,1
2019,jour.1022091,High Altitude Medicine & Biology,1,1
2019,jour.1093953,Nervenheilkunde,1,1
2020,jour.1117915,Journal of registry management,1,1
2020,jour.1052052,Journal of Translational Science,1,1
2019,jour.1103375,European Journal of Cancer Care,1,1
2019,jour.1319430,Global Psychiatry,1,1
2019,jour.1359328,European Journal of Obstetrics & Gynecology and Reproductive Biology X,1,1
2020,jour.1043344,Epigenetics Insights,1,1
2019,jour.1117441,European Journal of Paediatric Neurology,1,1
2019,jour.1021063,Australian Endodontic Journal,1,1
2019,jour.1299127,Mayo Clinic Proceedings Innovations Quality & Outcomes,1,1
2019,jour.1089666,Psychotherapeut,1,1
2019,jour.1147260,Bestuurskunde,1,1
2019,jour.1299265,Current Opinion in Physiology,1,1
2019,jour.1012230,Immunological Reviews,1,1
2019,jour.1090550,Journal of Inherited Metabolic Disease,1,1
2019,jour.1094287,IEEE Transactions on Medical Imaging,1,1
2019,jour.1100807,Reproduction in Domestic Animals,1,1
2019,jour.1099724,AIDS Care,1,1
2019,jour.1116510,CNS Spectrums,1,1
2019,jour.1299898,Nature Sustainability,1,1
2019,jour.1102084,Dermatology,1,1
2019,jour.1100084,Journal of the Royal Statistical Society Series A (Statistics in Society),1,1
2019,jour.1040046,Gut Pathogens,1,1
2019,jour.1046558,CPT Pharmacometrics & Systems Pharmacology,1,1
2019,jour.1158089,Frontiers in Sociology,1,1
2019,jour.1291680,Clinical and Translational Radiation Oncology,1,1
2019,jour.1094139,Stem Cells,1,1
2019,jour.1137748,Environmental Research Letters,1,1
2019,jour.1018329,Radiation Research,1,1
2019,jour.1319934,BJPsych Advances,1,1
2019,jour.1118428,Public Health Genomics,1,1
2019,jour.1032338,Population Health Metrics,1,1
2019,jour.1100990,Drugs & Aging,1,1
2019,jour.1097312,Free Radical Research,1,1
2019,jour.1098196,The Clinical Neuropsychologist,1,1
2019,jour.1366886,V M BEKHTEREV REVIEW OF PSYCHIATRY AND MEDICAL PSYCHOLOGY,1,1
2019,jour.1104145,"Magnetic Resonance Materials in Physics, Biology and Medicine",1,1
2019,jour.1102713,Current Directions in Psychological Science,1,1
2019,jour.1376575,Journal of diabetes and clinical research,1,1
2019,jour.1358289,Women's Health Issues,1,1
2019,jour.1049082,ECS Transactions,1,1
2019,jour.1036807,Vascular Health and Risk Management,1,1
2020,jour.1043965,Nature and Science of Sleep,1,1
2020,jour.1388429,Journal of Deliberative Democracy,1,1
2021,jour.1371280,Endocrinology and Metabolism,1,1
2021,jour.1153675,Open Journal of Emergency Medicine,1,1
2021,jour.1337207,Journal of Pharmacy and Pharmacology Research,1,1
2021,jour.1006360,Population Review,1,1
2021,jour.1100869,Nutrición Hospitalaria,1,1
2021,jour.1048152,The Journal of Frailty & Aging,1,1
2021,jour.1320845,Cardiology Plus,1,1
2021,jour.1062014,Annali dell Istituto Superiore di Sanità,1,1
2021,jour.1018446,Journal of Nutritional Science and Vitaminology,1,1
2021,jour.1124080,Operations Research Letters,1,1
2018,jour.1091364,Journal of Public Health Policy,1,1
2020,jour.1048855,Cancer Immunology Research,1,1
2020,jour.1312094,American Journal of Medical Genetics Part C Seminars in Medical Genetics,1,1
2020,jour.1046273,Case Reports in Hematology,1,1
2020,jour.1358883,Cytokine X,1,1
2020,jour.1103242,Transfusion Medicine,1,1
2021,jour.1312090,Deep Sea Research Part I Oceanographic Research Papers,1,1
2018,jour.1082731,Journal of Clinical Microbiology,1,1
2020,jour.1297380,Molecular Genetics and Genomics,1,1
2021,jour.1049915,BMJ Open Quality,1,1
2021,jour.1046932,Global Advances in Health and Medicine,1,1
2021,jour.1033312,Sensors,1,1
2021,jour.1044507,Cardiac Electrophysiology Clinics,1,1
2021,jour.1098878,Applied Nursing Research,1,1
2021,jour.1092461,British Journal of Clinical Psychology,1,1
2021,jour.1032052,Human Resources for Health,1,1
2021,jour.1357526,physica status solidi (a) – applications and materials science,1,1
2021,jour.1037844,Biomarker Insights,1,1
2018,jour.1294907,Nature Reviews Nephrology,1,1
2021,jour.1087699,Pacing and Clinical Electrophysiology,1,1
2018,jour.1112095,Journal of Clinical Neuroscience,1,1
2021,jour.1038681,Bayesian Analysis,1,1
2021,jour.1095417,European Journal of Surgical Oncology,1,1
2021,jour.1047835,JRSM Cardiovascular Disease,1,1
2020,jour.1312300,Journal of Orofacial Orthopedics / Fortschritte der Kieferorthopädie,1,1
2020,jour.1112551,Cell Death & Differentiation,1,1
2020,jour.1295007,CardioVascular Journal of Africa,1,1
2020,jour.1051490,Efficacy and Mechanism Evaluation,1,1
2020,jour.1381726,Humanities and Social Sciences Communications,1,1
2020,jour.1024936,BMC Dermatology,1,1
2020,jour.1099682,Artificial Intelligence in Medicine,1,1
2020,jour.1050536,Arrhythmia & Electrophysiology Review,1,1
2020,jour.1022522,Current Neurology and Neuroscience Reports,1,1
2020,jour.1053225,International Journal of Retina and Vitreous,1,1
2020,jour.1027866,Journal of Economic Behavior & Organization,1,1
2020,jour.1020476,Journal of Nursing Scholarship,1,1
2020,jour.1093054,Biomédica,1,1
2020,jour.1328767,Paideusis,1,1
2020,jour.1052099,RMD Open,1,1
2020,jour.1021622,MMW - Fortschritte der Medizin,1,1
2020,jour.1045594,International Urogynecology Journal,1,1
2020,jour.1102146,Lupus,1,1
2020,jour.1031277,International Journal of Health Geographics,1,1
2019,jour.1300112,Journal of Cardiology and Cardiovascular Medicine,1,1
2018,jour.1091367,Der Pathologe,1,1
2018,jour.1112845,International Journal of Urology,1,1
2020,jour.1046242,European Journal of Translational Myology,1,1
2020,jour.1097848,Prostaglandins Leukotrienes and Essential Fatty Acids,1,1
2020,jour.1095355,Child's Nervous System,1,1
2020,jour.1284282,Interventional Cardiology Review,1,1
2020,jour.1043058,ACS Chemical Neuroscience,1,1
2020,jour.1313310,Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,1,1
2020,jour.1039808,Innate Immunity,1,1
2020,jour.1009866,British Journal of Pharmacology,1,1
2020,jour.1095420,Journal of Pineal Research,1,1
2020,jour.1297363,Zeitschrift für Psychosomatische Medizin und Psychotherapie,1,1
2020,jour.1050745,Cancer Treatment and Research Communications,1,1
2020,jour.1381431,Kidney360,1,1
2018,jour.1044195,Advances in Nutrition,1,1
2021,jour.1047634,Microbiology Resource Announcements,1,1
2021,jour.1063442,Medical Clinics of North America,1,1
2021,jour.1035219,International Heart Journal,1,1
2018,jour.1412327,Ichthyology & Herpetology,1,1
2018,jour.1039018,Therapeutic Advances in Cardiovascular Disease,1,1
2018,jour.1022582,Nordic Studies on Alcohol and Drugs,1,1
2021,jour.1019189,Vox Sanguinis,1,1
2021,jour.1021649,Pain Medicine,1,1
2021,jour.1297512,The European Journal of Health Economics,1,1
2021,jour.1099265,Der Schmerz,1,1
2021,jour.1312031,The Journal of Physiology,1,1
2021,jour.1387922,SLEEP Advances,1,1
2021,jour.1105545,Annals of Surgical Oncology,1,1
2018,jour.1031661,Cardiovascular Ultrasound,1,1
2021,jour.1049838,Journal of Racial and Ethnic Health Disparities,1,1
2018,jour.1095798,Annals of Behavioral Medicine,1,1
2021,jour.1051302,European Journal of Radiology Open,1,1
2021,jour.1046608,Life,1,1
2018,jour.1007277,Journal of General Virology,1,1
2018,jour.1096239,Cancer and Metastasis Reviews,1,1
2021,jour.1043122,BMJ Case Reports,1,1
2021,jour.1017042,Annals of Anatomy - Anatomischer Anzeiger,1,1
2021,jour.1051114,European Journal of Case Reports in Internal Medicine,1,1
2021,jour.1092618,American Journal of Primatology,1,1
2018,jour.1051487,Processes,1,1
2021,jour.1301606,The CRISPR Journal,1,1
2021,jour.1084802,Neuroscience Letters,1,1
2021,jour.1050658,Endoscopy International Open,1,1
2021,jour.1002308,Journal of Bone and Joint Surgery,1,1
2021,jour.1345496,Cardiology Journal,1,1
2021,jour.1086265,Motivation and Emotion,1,1
2021,jour.1047283,Journal of Pediatric Genetics,1,1
2021,jour.1018351,Die Rehabilitation,1,1
2021,jour.1400580,Computer Methods and Programs in Biomedicine Update,1,1
2021,jour.1022080,Current Treatment Options in Oncology,1,1
2018,jour.1019614,Vision Research,1,1
2021,jour.1050767,Frontiers in Nutrition,1,1
2021,jour.1327778,Child Maltreatment,1,1
2021,jour.1103488,Consciousness and Cognition,1,1
2021,jour.1049704,Pharmacology Research & Perspectives,1,1
2021,jour.1053109,Pilot and Feasibility Studies,1,1
2021,jour.1327700,FASEB BioAdvances,1,1
2018,jour.1014108,Theoretical Population Biology,1,1
2021,jour.1114976,GE Portuguese Journal of Gastroenterology,1,1
2021,jour.1092793,Pharmacotherapy The Journal of Human Pharmacology and Drug Therapy,1,1
2021,jour.1115625,Laterality Asymmetries of Body Brain and Cognition,1,1
2021,jour.1137459,Geothermics,1,1
2021,jour.1094289,Journal of Molecular Neuroscience,1,1
2021,jour.1399875,JID Innovations,1,1
2021,jour.1155286,Frontiers in Applied Mathematics and Statistics,1,1
2018,jour.1019755,Immunogenetics,1,1
2021,jour.1034053,Reproductive Health,1,1
2018,jour.1022420,New Biotechnology,1,1
2018,jour.1051962,ACS Central Science,1,1
2018,jour.1312044,Biochemical and Biophysical Research Communications,1,1
2021,jour.1005715,Canadian Journal of Ophthalmology,1,1
2018,jour.1053068,Cell Chemical Biology,1,1
2021,jour.1039156,BioData Mining,1,1
2018,jour.1097668,Environmental and Molecular Mutagenesis,1,1
2021,jour.1103130,Brain Pathology,1,1
2018,jour.1048550,Journal of Bone Oncology,1,1
2018,jour.1050619,BMC Obesity,1,1
2021,jour.1112102,Journal of Medical Screening,1,1
2021,jour.1040581,"BMC Sports Science, Medicine and Rehabilitation",1,1
2021,jour.1043459,Toxins,1,1
2021,jour.1312098,Journal of Neurosurgery Pediatrics,1,1
2021,jour.1098469,Epilepsy Research,1,1
2018,jour.1143985,Revista de Psiquiatría y Salud Mental (English Edition),1,1
2021,jour.1012536,Journal of Applied Psychology,1,1
2018,jour.1312102,Solid-State Electronics,1,1
2020,jour.1035292,Globalization and Health,1,1
2020,jour.1092779,Clinical Psychology Review,1,1
2020,jour.1044173,Biomedical Optics Express,1,1
2020,jour.1077157,Annual Review of Biochemistry,1,1
2020,jour.1097067,Palliative Medicine,1,1
2020,jour.1358917,American Journal of Obstetrics & Gynecology MFM,1,1
2020,jour.1096731,Journal of Biological Rhythms,1,1
2018,jour.1147469,Icelandic Review of Politics & Administration,1,1
2020,jour.1051601,ACS Infectious Diseases,1,1
2020,jour.1312064,Archives of Biochemistry and Biophysics,1,1
2020,jour.1319952,Complementary Medicine Research,1,1
2020,jour.1045663,Der Kardiologe,1,1
2018,jour.1013563,Journal of Behavior Therapy and Experimental Psychiatry,1,1
2018,jour.1051378,Journal of Cardiovascular Development and Disease,1,1
2018,jour.1108300,Behavioral Ecology,1,1
2020,jour.1102550,Tobacco Control,1,1
2020,jour.1039754,Journal of Cardiovascular Translational Research,1,1
2020,jour.1077206,Journal of Religion and Health,1,1
2020,jour.1039653,Tissue Engineering Part A,1,1
2020,jour.1113719,Journal of Thrombosis and Thrombolysis,1,1
2020,jour.1076998,Talanta,1,1
2020,jour.1046605,Open Biology,1,1
2020,jour.1381372,JCO Global Oncology,1,1
2020,jour.1057918,Journal of Molecular Medicine,1,1
2020,jour.1092277,Bioscience Reports,1,1
2020,jour.1024257,BMC Neuroscience,1,1
2020,jour.1284254,Biogeosciences,1,1
2020,jour.1101030,Blood Coagulation & Fibrinolysis,1,1
2020,jour.1086647,Journal of Medical Virology,1,1
2020,jour.1114242,Oral Diseases,1,1
2020,jour.1037190,Social Neuroscience,1,1
2020,jour.1030611,International Journal of Audiology,1,1
2018,jour.1094916,Virus Research,1,1
2020,jour.1021395,Heart Surgery Forum,1,1
2020,jour.1031155,BMJ Health & Care Informatics,1,1
2018,jour.1100872,Rechtsmedizin,1,1
2020,jour.1092872,Nuclear Medicine Communications,1,1
2020,jour.1298531,BMJ Paediatrics Open,1,1
2018,jour.1005966,Journal of Cellular Physiology,1,1
2018,jour.1017832,Journal of Surgical Research,1,1
2020,jour.1097058,Bioethics,1,1
2020,jour.1377643,Archivos de cardiolog�a de M�xico (English ed Internet),1,1
2020,jour.1294941,Archivos de Cardiología de México,1,1
2020,jour.1358138,Alcohol,1,1
2020,jour.1294916,The Journal of Physiological Sciences,1,1
2020,jour.1028430,BMC Medical Ethics,1,1
2018,jour.1022646,Expert Reviews in Molecular Medicine,1,1
2020,jour.1035931,Russian Journal of Cardiology,1,1
2020,jour.1097797,Australasian Journal on Ageing,1,1
2020,jour.1300723,Health Science Reports,1,1
2020,jour.1096240,"Cancer Immunology, Immunotherapy",1,1
2020,jour.1125016,Applied Physics Letters,1,1
2020,jour.1095848,BioEssays,1,1
2020,jour.1017751,The Journal of Nervous and Mental Disease,1,1
2018,jour.1028470,Stress and Health,1,1
2020,jour.1015185,Chemosphere,1,1
2020,jour.1356037,Frontiers in Artificial Intelligence,1,1
2018,jour.1118264,Journal of Palliative Medicine,1,1
2020,jour.1021488,Nutritional Neuroscience,1,1
2020,jour.1096582,Journal of Critical Care,1,1
2020,jour.1018779,Indian Journal of Ophthalmology,1,1
2018,jour.1034718,Molecular Systems Biology,1,1
2020,jour.1030573,Advances in Clinical and Experimental Medicine,1,1
2020,jour.1088364,Cancer Chemotherapy and Pharmacology,1,1
2020,jour.1043241,AMIA Joint Summits on Translational Science Proceedings,1,1
2020,jour.1047772,Cardiovascular Endocrinology & Metabolism,1,1
2020,jour.1398039,JCO Oncology Practice,1,1
2020,jour.1047970,Cardiovascular Diagnosis and Therapy,1,1
2020,jour.1284357,Journal of Clinical and Translational Science,1,1
2020,jour.1116168,Journal of Attention Disorders,1,1
2020,jour.1338199,LIAS Working Paper Series,1,1
2018,jour.1017070,Journal of Physiotherapy,1,1
2020,jour.1045443,BMJ Supportive & Palliative Care,1,1
2020,jour.1020753,World Journal of Gastroenterology,1,1
2020,jour.1099360,Journal of Interventional Cardiology,1,1
2020,jour.1096381,International Journal of Colorectal Disease,1,1
2020,jour.1103617,Cardiology in Review,1,1
2020,jour.1299968,Kidney Cancer,1,1
2020,jour.1034919,Fluids and Barriers of the CNS,1,1
2020,jour.1050093,Mutation Research/Genetic Toxicology and Environmental Mutagenesis,1,1
2020,jour.1097661,British Journal of Neurosurgery,1,1
2018,jour.1044673,Theranostics,1,1
2020,jour.1084639,Blood Cells Molecules and Diseases,1,1
2020,jour.1297407,The FEBS Journal,1,1
2018,jour.1085555,The American Journal of Sports Medicine,1,1
2018,jour.1098323,BioFactors,1,1
2020,jour.1039390,Frontiers of Medicine,1,1
2018,jour.1030089,Practical Neurology,1,1
2018,jour.1077199,Journal of Neuropathology & Experimental Neurology,1,1
2020,jour.1136617,JGZ Tijdschrift voor jeugdgezondheidszorg,1,1
2020,jour.1122912,World Development,1,1
2020,jour.1301037,Translational Sports Medicine,1,1
2020,jour.1039771,Journal of Hematology & Oncology,1,1
2020,jour.1022651,International Journal of Sport Nutrition and Exercise Metabolism,1,1
2020,jour.1327407,Food Policy,1,1
2020,jour.1100325,Cancer/Radiothérapie,1,1
2020,jour.1015470,Heart & Lung,1,1
2020,jour.1138494,Employee Relations,1,1
2020,jour.1050169,Microbial Cell,1,1
2018,jour.1092517,Prenatal Diagnosis,1,1
2020,jour.1022672,Seminars in Thrombosis and Hemostasis,1,1
2020,jour.1097475,Médecine/sciences,1,1
2020,jour.1006102,Journal of Pediatric Surgery,1,1
2020,jour.1094536,American Journal of Perinatology,1,1
2020,jour.1053540,Case Reports in Women's Health,1,1
2020,jour.1032854,Nature Reviews Microbiology,1,1
2020,jour.1041075,Global Health Action,1,1
2020,jour.1095810,Computers in Human Behavior,1,1
2020,jour.1377100,Advanced Genetics,1,1
2020,jour.1029983,Autoimmunity Reviews,1,1
2020,jour.1040608,Immunotherapy,1,1
2020,jour.1371252,RöFo,1,1
2020,jour.1378589,Frontiers in Digital Health,1,1
2020,jour.1017128,Genetics Research,1,1
2020,jour.1097304,AIDS Research and Human Retroviruses,1,1
2018,jour.1017953,Journal of Clinical Pathology,1,1
2018,jour.1041590,Biopreservation and Biobanking,1,1
2020,jour.1029373,Developmental Cell,1,1
