aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.01023673114.90,Adalbjorg,Jonasdottir
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.0726475763.17,Aslaug,Jonasdottir
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.01107622166.38,Ari,Karason
,,,,,"Department of Pulmonology, Clinic of Internal Medicine, Clinical Hospital Center, University of Rijeka, Rijeka, Croatia.",,,pub.1001519781,,Ljiljana Bulat,Kardum
,,,,,"Laboratory of Molecular Genetics, Department of Oral Biology, Faculty of Dentistry, University of Oslo, Oslo, Norway.",,,pub.1001519781,ur.0730431425.16,Jelena,Knežević
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.0712761123.80,Helgi,Kristjansson
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.0743534613.73,Olafur T,Magnusson
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.01075521647.98,Patrick,Sulem
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.010001043302.06,Augustine,Kong
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.01366065163.97,Gisli,Masson
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.01277776417.51,Unnur,Thorsteinsdottir
,,,,,"Laboratory of Molecular Genetics, Department of Oral Biology, Faculty of Dentistry, University of Oslo, Oslo, Norway.",,,pub.1001519781,ur.01033312467.69,Zlatko,Dembic
,,,,,"Division of Communicable Disease Prevention and Control, Primary Health Care of the Capital Area, Reykjavik, Iceland.",,,pub.1001519781,ur.0707035174.46,Thorsteinn,Blondal
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.01220643160.06,Ingileif,Jonsdottir
,,,,,"deCODE genetics/Amgen Inc., Reykjavik, Iceland.",,,pub.1001519781,ur.0723426172.10,Kari,Stefansson
,,,,,"Department of Medicine, University of Eastern Finland and Kuopio University Hospital, Kuopio, Finland.",,,pub.1022766702,ur.0734135057.55,Johanna,Kuusisto
,,,,,"Department of Medicine, University of Eastern Finland and Kuopio University Hospital, Kuopio, Finland.",,,pub.1022766702,ur.01052255145.04,Markku,Laakso
,,,,,"Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, USA.",,,pub.1021227875,ur.01017354614.52,Pratiti,Bandopadhayay
,,,,,"Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, USA.",,,pub.1021227875,,Hayley,Malkin
,,,,,"Department of Radiation Oncology, Brigham and Women's Hospital, Dana-Farber Cancer Institute, Harvard Medical School, Boston Children's Hospital, Boston, Massachusetts, USA.",,,pub.1021227875,ur.01224226410.32,Daphne A,Haas-Kogan
,,,,,"Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, USA.",,,pub.1021227875,ur.01345552045.52,Liliana,Goumnerova
,,,,,"Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, USA.",,,pub.1021227875,ur.01112662540.20,Mark W,Kieran
,,,,,"National Reference Centre for Listeria, Paris, France.",,,pub.1017195012,ur.01227512272.12,Caroline,Charlier
,,,,,"World Health Organization Collaborating Center for Listeria, Paris, France.",,,pub.1017195012,ur.01227512272.12,Caroline,Charlier
,,,,,"National Reference Centre for Listeria, Paris, France.",,,pub.1017195012,ur.01355211674.93,Viviane,Chenal-Francisque
,,,,,"World Health Organization Collaborating Center for Listeria, Paris, France.",,,pub.1017195012,ur.01355211674.93,Viviane,Chenal-Francisque
,,,,,"National Reference Centre for Listeria, Paris, France.",,,pub.1017195012,ur.0653502601.56,Alexandre,Leclercq
,,,,,"World Health Organization Collaborating Center for Listeria, Paris, France.",,,pub.1017195012,ur.0653502601.56,Alexandre,Leclercq
,,,,,"Paris-Est University, ANSES (Agence Nationale de Sécurité Sanitaire de l'Alimentation, de l'Environnement et du Travail), Food Safety Laboratory, Maisons-Alfort, France.",,,pub.1017195012,ur.0644164001.28,Sophie,Roussel
,,,,,"Paris-Est University, ANSES (Agence Nationale de Sécurité Sanitaire de l'Alimentation, de l'Environnement et du Travail), Food Safety Laboratory, Maisons-Alfort, France.",,,pub.1017195012,ur.0707116272.28,Anne,Brisabois
,,,,,"National Reference Centre for Listeria, Paris, France.",,,pub.1017195012,ur.0774117027.94,Marc,Lecuit
,,,,,"World Health Organization Collaborating Center for Listeria, Paris, France.",,,pub.1017195012,ur.0774117027.94,Marc,Lecuit
,,,,,"Shanghai Institute of Advanced Immunochemical Studies, Shanghai, China.",,,pub.1023042192,ur.01051347607.78,Haifan,Lin
,,,,,"Renal Division, Peking University First Hospital, Peking University Institute of Nephrology, Key Laboratory of Renal Disease, Ministry of Health of China and Key Laboratory of Chronic Kidney Disease Prevention and Treatment (Peking University), Ministry of Education, Beijing, China.",,,pub.1007115393,ur.016567273044.05,Xu-jie,Zhou
,,,,,"Renal Division, Peking University First Hospital, Peking University Institute of Nephrology, Key Laboratory of Renal Disease, Ministry of Health of China and Key Laboratory of Chronic Kidney Disease Prevention and Treatment (Peking University), Ministry of Education, Beijing, China.",,,pub.1007115393,ur.0736475046.66,Yuan-yuan,Qi
,,,,,"Department of Internal Medicine, Daegu Catholic University Hospital, Daegu, Korea.",,,pub.1007115393,,Jung-Yoon,Choe
,,,,,"Renal Division, Peking University First Hospital, Peking University Institute of Nephrology, Key Laboratory of Renal Disease, Ministry of Health of China and Key Laboratory of Chronic Kidney Disease Prevention and Treatment (Peking University), Ministry of Education, Beijing, China.",,,pub.1007115393,,Hong,Zhang
,,,,,"Division of Genomic Technologies, RIKEN Center for Life Science Technologies, Yokohama, Japan.",,,pub.1019793197,ur.013543267224.82,Harukazu,Suzuki
,,,,,"Division of Genomic Technologies, RIKEN Center for Life Science Technologies, Yokohama, Japan.",,,pub.1019793197,ur.01240270615.50,Carsten O,Daub
,,,,,"Division of Genomic Technologies, RIKEN Center for Life Science Technologies, Yokohama, Japan.",,,pub.1019793197,ur.0706234221.25,Jay W,Shin
,,,,,"Division of Genomic Technologies, RIKEN Center for Life Science Technologies, Yokohama, Japan.",,,pub.1019793197,ur.013616077772.54,Alistair R R,Forrest
,,,,,"Division of Genomic Technologies, RIKEN Center for Life Science Technologies, Yokohama, Japan.",,,pub.1019793197,ur.01044771434.80,Yoshihide,Hayashizaki
,,,,,"RIKEN Preventive Medicine and Diagnosis Innovation Program, Wako, Japan.",,,pub.1019793197,ur.01044771434.80,Yoshihide,Hayashizaki
,,,,,"Institute of Cell Biology (Cancer Research), University of Duisburg-Essen, Essen, Germany.",,,pub.1005308310,,Marc,Seifert
,,,,,"Institute of Cell Biology (Cancer Research), University of Duisburg-Essen, Essen, Germany.",,,pub.1005308310,ur.01045365754.95,Martina,Przekopowitz
,,,,,"Institute of Cell Biology (Cancer Research), University of Duisburg-Essen, Essen, Germany.",,,pub.1005308310,ur.0716314425.00,Ralf,Küppers
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.0700374216.54,Gardar,Sveinbjornsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.01121255525.11,Florian,Zink
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.01025022663.19,Sigurjón A,Gudjonsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.0736713725.41,Asmundur,Oddson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.01366065163.97,Gísli,Másson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.01225441541.34,Hilma,Holm
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.010001043302.06,Augustine,Kong
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.01277776417.51,Unnur,Thorsteinsdottir
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.0773127601.34,Patrick,Sulem
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.0637651205.48,Daniel F,Gudbjartsson
,,,,,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland.",,,pub.1043168111,ur.0723426172.10,Kari,Stefansson
,,,,,"Division of Genetics, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1017071295,ur.01112203705.46,Sung,Chun
,,,,,"Division of Genetics, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1017071295,ur.01204464705.12,Mashaal,Sohail
,,,,,"Division of Genetics, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1017071295,ur.01246256041.89,Tobias L,Lenz
,,,,,"Division of Genetics, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1017071295,ur.01310516710.30,Shamil R,Sunyaev
,,,,,"Université Pierre et Marie Curie Université Paris 6, CNRS, UMR 7232, Biologie Integrative des Organismes Marins (BIOM), Observatoire Océanologique de Banyuls-sur-Mer, Banyuls-sur-Mer, France.",,,pub.1031204648,ur.01110367772.03,Stéphanie,Bertrand
,,,,,"Université Pierre et Marie Curie Université Paris 6, CNRS, UMR 7232, Biologie Integrative des Organismes Marins (BIOM), Observatoire Océanologique de Banyuls-sur-Mer, Banyuls-sur-Mer, France.",,,pub.1031204648,ur.01257411573.39,Daniel,Aldea
,,,,,"Université Pierre et Marie Curie Université Paris 6, CNRS, UMR 7232, Biologie Integrative des Organismes Marins (BIOM), Observatoire Océanologique de Banyuls-sur-Mer, Banyuls-sur-Mer, France.",,,pub.1031204648,ur.01346567654.31,Hector,Escrivá
,,,,,"Environmental Genomics group, Christian Albrechts University of Kiel, Kiel, Germany, and the Max Planck Institute for Evolutionary Biology, Plön, Germany.",,,pub.1017967849,ur.0727415346.09,Eva H,Stukenbrock
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Cindy,Wen
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1045121868,ur.0630026413.55,Ian L,McAllister
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1045121868,ur.01276263070.83,Timothy,Isaacs
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1045121868,ur.01230014411.44,David A,Mackey
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1045121868,ur.01000734553.86,Ian J,Constable
,,,,,"Sichuan Provincial Key Laboratory for Human Disease Gene Study, Hospital of the University of Electronic Science and Technology of China and Sichuan Provincial People's Hospital, Chengdu, China.",,,pub.1045121868,,Zhenglin,Yang
,,,,,"Molecular Medicine Research Center, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, China.",,,pub.1045121868,ur.0747563274.40,Zhiguang,Su
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Hongrong,Luo
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Daniel,Chen
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Hong,Ouyang
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Ken,Flagg
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Danni,Lin
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Guanping,Mao
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Henry,Ferreyra
,,,,,"EyeCentre Southwest, Stuttgart, Germany.",,,pub.1045121868,ur.01115336125.23,Claudia N,von Strachwitz
,,,,,"Bascom Palmer Eye Institute, University of Miami Miller School of Medicine, Naples, Florida, USA.",,,pub.1045121868,,Stephen G,Schwartz
,,,,,"Bascom Palmer Eye Institute, University of Miami Miller School of Medicine, Naples, Florida, USA.",,,pub.1045121868,,Jaclyn L,Kovach
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1045121868,ur.0760766067.78,Jane C,Khan
,,,,,"Division of Preventive Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1045121868,ur.01215544457.76,Debra A,Schaumberg
,,,,,"Department of Ophthalmology, University of California, San Diego and Veterans Affairs San Diego Health System, La Jolla, California, USA.",,,pub.1045121868,,Kang,Zhang
,,,,,"Molecular Medicine Research Center, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, China.",,,pub.1045121868,,Kang,Zhang
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1045121868,ur.01127542415.10,Alex W,Hewitt
,,,,,"Division of Ophthalmology, The Children's Hospital of Ophthalmology, Philadelphia, Pennsylvania, USA.",,,pub.1003919983,ur.01245017746.37,Bart P,Leroy
,,,,,"Center for Cellular and Molecular Therapeutics, The Children's Hospital of Ophthalmology, Philadelphia, Pennsylvania, USA.",,,pub.1003919983,ur.01245017746.37,Bart P,Leroy
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.0701351163.02,Jae H,Kang
,,,,,"Division of Preventive Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.0760704165.88,Daniel I,Chasman
,,,,,"Division of Preventive Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.01120731531.60,William G,Christen
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.01121354467.31,Gary,Curhan
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.01004275576.99,Immaculata,De Vivo
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.012564216237.93,Charles,Fuchs
,,,,,"Department of Medical Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.012564216237.93,Charles,Fuchs
,,,,,"Eye Doctors of Washington, Chevy Chase, Maryland, USA.",,,pub.1009755884,ur.01151602624.93,Douglas,Gaasterland
,,,,,"Centre for Ophthalmology and Visual Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia.",,,pub.1009755884,ur.01230014411.44,David A,Mackey
,,,,,"Department of Ophthalmology, West Virginia University Eye Institute, Morgantown, West Virginia, USA.",,,pub.1009755884,ur.01232161105.53,Tony,Realini
,,,,,"Division of Preventive Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.013142315002.26,Paul M,Ridker
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.010735434242.45,Eric,Rimm
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.01117365224.55,Rulla M,Tamimi
,,,,,"Department of Ophthalmology, School of Medicine, Aristotle University of Thessaloniki, AHEPA Hospital, Thessaloniki, Greece.",,,pub.1009755884,ur.0674446501.26,Fotis,Topouzis
,,,,,"Institute for Ophthalmic Research, Centre for Ophthalmology, University of Tübingen, Tübingen, Germany.",,,pub.1009755884,ur.0623451641.96,Nicole,Weisschuh
,,,,,"Institute for Ophthalmic Research, Centre for Ophthalmology, University of Tübingen, Tübingen, Germany.",,,pub.1009755884,ur.01177457406.60,Bernd,Wissinger
,,,,,"Wilmer Eye Institute, Johns Hopkins University Hospital, Baltimore, Maryland, USA.",,,pub.1009755884,ur.014503755057.01,Donald J,Zack
,,,,,"Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",,,pub.1009755884,ur.01024046525.32,Louis R,Pasquale
,,,,,"Menntaskólinn við Hamrahlíð, Reykjavík, Iceland.",,,pub.1027378633,ur.0724650522.13,Páll,Imsland
,,,,,"Biology Division, Argonne National Laboratory and Department of Ecology and Evolution, University of Chicago, Chicago, Illinois, USA.",,,pub.1051705235,ur.0727626545.37,Jack A,Gilbert
,,,,,"Transcriptome Bioinformatics, LIFE Research Center for Civilization Diseases, Leipzig, Germany.",,,pub.1044300714,ur.0753447607.17,Stephan H,Bernhart
,,,,,"Koch Institute for Integrative Cancer Research, Cambridge, Massachusetts, USA.",,,pub.1044300714,ur.013707532037.68,David M,Sabatini
,,,,,"Department of Obstetrics and Gynecology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",,,pub.1000102364,ur.01320662430.23,Zheng,Hu
,,,,,"Department of Obstetrics and Gynecology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",,,pub.1000102364,ur.0600327351.88,Da,Zhu
,,,,,"Department of Obstetrics and Gynecology, Nanfang Hospital, Southern Medical University, Guangzhou, China.",,,pub.1000102364,ur.01253241206.44,Wei,Wang
,,,,,"Department of Obstetrics and Gynecology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",,,pub.1000102364,ur.01317003400.48,Hui,Wang
,,,,,"Department of Obstetrics and Gynecology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.",,,pub.1000102364,ur.01326461004.29,Ding,Ma
,,,,,"Institute of Human Genetics, University Hospital Cologne, University of Cologne, Cologne, Germany.",,,pub.1020762371,ur.0703166255.78,Gökhan,Yigit
,,,,,"Institute of Human Genetics, University Hospital Cologne, University of Cologne, Cologne, Germany.",,,pub.1020762371,ur.0626455700.29,Janine,Altmüller
