journal.title,count
Progress in cell cycle research,1
Malaysian Journal of Medical Sciences,1
Iranian Journal of Allergy Asthma and Immunology,1
Community Dentistry And Oral Epidemiology,1
Eastern Economic Journal,1
Human Cell,1
Molecular Imaging and Biology,1
MOJ Cell Science & Report,1
Preventing Chronic Disease,1
Chem,1
New Zealand Veterinary Journal,1
Sarcoma,1
Journal of Women's Health Care,1
Egyptian Journal of Oral and Maxillofacial Surgery,1
World Journal of Respirology,1
International Journal of Dynamics and Control,1
Multimedia Manual of Cardio-Thoracic Surgery,1
Journal of Kathmandu Medical College,1
Journal of Cosmetic Dermatology,1
Journal of Cardiac Surgery,1
Frontiers in Sports and Active Living,1
Applied Clinical Informatics,1
Journal of Pollution Effects & Control,1
Journal of Clinical Neuromuscular Disease,1
Asian Journal of Oncology,1
International Journal of Adolescent Medicine and Health,1
Medwave,1
Russian Mathematics,1
Advances in Ophthalmology & Visual System,1
Journal of Oncological Sciences,1
Neurosurgery Quarterly,1
Population Health Metrics,1
Journal of the Saudi Heart Association,1
Ophthalmology in Russia,1
Artery Research,1
Current Opinion in Chemical Biology,1
Alternative Complementary & Integrative Medicine,1
Onkopipeline,1
Journal of Global Radiology,1
International Journal of Public Health,1
Research Ideas and Outcomes,1
Virus Research,1
Annals of Thoracic and Cardiovascular Surgery,1
Pädiatrie & Pädologie,1
Journal of Osaka Dental University,1
Journal of Informetrics,1
Obésité,1
Plastic Surgery,1
Urology Case Reports,1
Higher Education Research & Development,1
Maternal and Child Nutrition,1
International Cardivascular Research Journal,1
BioData Mining,1
Neurology Research International,1
Particle and Fibre Toxicology,1
Pharmacognosy Magazine,1
Advances in Physiology Education,1
ORAL THERAPEUTICS AND PHARMACOLOGY,1
Vojenské Zdravotnické Listy,1
Journal of Sports Medicine and Allied Health Sciences Official Journal of the Ohio Athletic Trainers Association,1
Dermatology Research and Practice,1
International Journal of Sports Medicine,1
Laser Physics Letters,1
Saúde e Sociedade,1
Purinergic Signalling,1
Physical Biology,1
"Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie",1
Current Topics in Medicinal Chemistry,1
Korean Journal of Food and Cookery Science,1
British Journal of Special Education,1
IOSR Journal of Dental and Medical Sciences,1
Annual Review of Biomedical Engineering,1
Annals of Work Exposures and Health,1
Pancreatic Disorders and Therapy,1
BMC Biology,1
Journal of Micro and Nano-Manufacturing,1
Advanced Performance Materials,1
Proceedings,1
Journal of St Marianna University,1
The Angle Orthodontist,1
Gynecologic Oncology Reports,1
Chinese Journal of Natural Medicines,1
Psychiatric Annals,1
Journal of health economics and outcomes research.,1
Microbial Ecology,1
International Journal of Advanced and Integrated Medical Sciences,1
Annals of Operations Research,1
Current Journal of Glaucoma Practice with DVD,1
Molecular Genetics Microbiology and Virology (Russian version),1
EPJ Nonlinear Biomedical Physics,1
International Journal of Integrated Care,1
Biotechnic & Histochemistry,1
European Journal of Integrative Medicine,1
Rossiiskii vestnik akushera-ginekologa,1
Integrative Medicine,1
Case,1
RGO - Revista Gaúcha de Odontologia,1
Ethics Medicine and Public Health,1
Pediatric endocrinology reviews : PER,1
JBMR Plus,1
ASEAN Heart Journal,1
Journal of Bioactive and Compatible Polymers,1
Nanomedicine,1
Environmental Technology,1
History,1
Current Tropical Medicine Reports,1
Connective Tissue Research,1
Journal of Cancer Research,1
The Foot,1
IEEE Nanotechnology Magazine,1
IEEE Transactions on Biomedical Circuits and Systems,1
Chemical Research in Toxicology,1
Canadian Geriatrics Journal,1
Journal of Thermal Analysis and Calorimetry,1
International Archives of Urology and Complications,1
Acta Crystallographica Section E: Crystallographic Communications,1
Multimodal Technologies and Interaction,1
European Urology Oncology,1
Magnetic Resonance Insights,1
The Journal of Clinical Psychiatry,1
Journal of Population Therapeutics and Clinical Pharmacology,1
Bone and Joint 360,1
EMC - Tecniche Chirurgiche - Chirurgia Generale,1
Japanese Psychological Research,1
Periodontology 2000,1
Psychological Science,1
Early Intervention in Psychiatry,1
Journal of Life Science,1
Molecules and Cells,1
Clinical Pediatric Emergency Medicine,1
Memory,1
International Forum of Allergy & Rhinology,1
Journal für Klinische Endokrinologie und Stoffwechsel,1
Neuropathology and Applied Neurobiology,1
Acta Physiologiae Plantarum,1
Central European Journal of Immunology,1
Social Policy and Society,1
Journal of Community Genetics,1
Tropical Journal of Obstetrics and Gynaecology,1
Arthritis und Rheuma,1
Applied Psychophysiology and Biofeedback,1
Journal of the Practice of Cardiovascular Sciences,1
Nano Research,1
Microbial Cell Factories,1
IEEE Transactions on Cybernetics,1
Integrative Cancer Therapies,1
International Health,1
Corrosion,1
Thrombosis,1
Endothelium,1
Advances in molecular oncology,1
CIN Computers Informatics Nursing,1
Current Trauma Reports,1
Brain Circulation,1
Clinical Nursing Research,1
International Journal of Music Education,1
Acta Oecologica,1
Urology & Nephrology Open Access Journal,1
Obstetrics and Gynaecology Cases - Reviews,1
Journal of Periodontology,1
Shape Memory and Superelasticity,1
Yearbook of Plastic and Aesthetic Surgery,1
Otology Japan,1
Current Opinion in Behavioral Sciences,1
Genome Biology and Evolution,1
Journal of AOAC International,1
International Journal of Hygiene and Environmental Health,1
International Journal of Neurology and Neurotherapy,1
Journal of Cancer Prevention & Current Research,1
Journal of Forensic Odonto-Stomatology,1
Notulae Botanicae Horti Agrobotanici Cluj-Napoca,1
Aquaculture,1
Advances in Otolaryngology,1
Surgery Open Science,1
International Journal of Neurorehabilitation,1
Behavioural Neurology,1
Cellular Signalling,1
Research Reports in Clinical Cardiology,1
Helminthologia,1
Respirology Case Reports,1
EMC - Urologie,1
Journal of Therapeutic Ultrasound,1
New Zealand Journal of Educational Studies,1
International Journal of Occupational and Environmental Health,1
Cranio,1
Photosynthesis Research,1
Journal of Bioprocessing & Biotechniques,1
Physics-Uspekhi,1
iScience,1
Zeszyty Naukowe WCO Letters in Oncology Science,1
Therapeutic Advances in Psychopharmacology,1
Annals of Maxillofacial Surgery,1
Neural Computing and Applications,1
E-Learning and Digital Media,1
Research on Biomedical Engineering,1
Eye and Brain,1
SAR and QSAR in Environmental Research,1
Journal of Clinical Rheumatology and Immunology,1
Separation Science and Technology,1
SAGE Open Medical Case Reports,1
Jundishapur Journal of Natural Pharmaceutical Products,1
World Allergy Organization Journal,1
Operative Orthopädie und Traumatologie,1
Expert Opinion on Therapeutic Patents,1
Current Treatment Options in Psychiatry,1
Protein Expression and Purification,1
Chronic Diseases and Translational Medicine,1
Infant Behavior and Development,1
The Indonesian Biomedical Journal,1
Medical Education,1
Biomarkers and Genomic Medicine,1
Bangabandhu Sheikh Mujib Medical University Journal,1
Afro-Egyptian Journal of Infectious and Endemic Diseases,1
International Journal of Reproduction Contraception Obstetrics and Gynecology,1
Molecular Breeding,1
Journal of Medical Hypotheses and Ideas,1
Journal of Infection Prevention,1
The Science of The Total Environment,1
Techniques in Knee Surgery,1
Acta Alimentaria,1
Pulse,1
Japanese Dental Science Review,1
The Journal of Physical Fitness and Sports Medicine,1
Review Journal of Autism and Developmental Disorders,1
Paediatrica Indonesiana,1
International Journal of Bipolar Disorders,1
Current Treatment Options in Pediatrics,1
Journal of Intensive and Critical Care,1
Journal of Oral and Maxillofacial Surgery Medicine and Pathology,1
Neurobiology of Sleep and Circadian Rhythms,1
Caspian Journal of Internal Medicine,1
Indonesian Journal of Obstetrics and Gynecology,1
Current Biology,1
Thermochimica Acta,1
Journal of the Taiwan Institute of Chemical Engineers,1
Global & Regional Health Technology Assessment Italian Northern Europe and Spanish,1
Journal of Peptide Science,1
Filaria Journal,1
Chemical Biology & Drug Design,1
Computational Intelligence and Neuroscience,1
AIDS and Behavior,1
Revista Colombiana de Reumatología,1
The Journal of Comparative Neurology,1
Rigakuryoho Kagaku,1
Blood Science,1
Journal of Chemistry,1
Journal of Cognitive Enhancement,1
Translational Lung Cancer Research,1
International Journal of Rehabilitation Research,1
Revista Mexicana de Oftalmología,1
Archives of International Surgery,1
Medical Archives,1
Movement Disorders Clinical Practice,1
Microbiology Insights,1
Journal of Acute Medicine,1
The Science of Nature,1
International Journal of Paleopathology,1
Journal of JCS Cardiologists,1
Computational and Structural Biotechnology Journal,1
Journal of Molecular Microbiology and Biotechnology,1
Science China Chemistry,1
Nursing in Critical Care,1
Journal of Experimental Psychology Human Perception & Performance,1
Biophysics,1
Annals of Clinical and Laboratory Research,1
Asian Journal of Pediatric Nephrology,1
Revista de Saúde Pública,1
Anales de Pediatría (English Edition),1
Extreme Physiology & Medicine,1
Psychological Injury and Law,1
Stamford Journal of Microbiology,1
Frontiers in Bioengineering and Biotechnology,1
Surgical Infections Case Reports,1
Journal of the Korean Association of Oral and Maxillofacial Surgeons,1
Journal of Family and Reproductive Health,1
World Journal of Hypertension,1
Exercise and Sport Sciences Reviews,1
Thin Solid Films,1
Journal of Near Infrared Spectroscopy,1
Biological Control,1
Computational Toxicology,1
Journal of Inflammatory Bowel Diseases & Disorders,1
Journal of Alcoholism and Drug Dependence,1
Journal of Oral Science,1
International Journal of Cardiovascular Research,1
Optometry Open Access,1
Journal of Prenatal Medicine,1
IISE Transactions on Healthcare Systems Engineering,1
Jundishapur Journal of Chronic Disease Care,1
International Journal of Radiology and Radiation Oncology,1
International Journal of Phonosurgery & Laryngology,1
ChemCatChem,1
Journal of Biomedical Engineering and Medical Devices,1
Ethnicity and Health,1
Bulletin of the Menninger Clinic,1
International Journal of Bioscience Biochemistry and Bioinformatics,1
日本家政学会誌,1
The Korean Journal of Emergency Medical Services,1
Acta Pharmaceutica,1
Annual Review of Anthropology,1
Toxicology Research,1
Health Policy and Planning,1
Annual Review of Psychology,1
Infectious Diseases of Poverty,1
Jornal Brasileiro de Psiquiatria,1
Journal of Food Measurement and Characterization,1
Turkish Journal of Clinics and Laboratory,1
Journal of Hepatology and Gastrointestinal disorders,1
Revista da Escola de Enfermagem da USP,1
Current Opinion in Food Science,1
The Journal of Tehran University Heart Center,1
BMC Ecology,1
Nature Methods,1
Current Opinion in Internal Medicine,1
Nigerian Journal of Basic and Clinical Sciences,1
Appetite,1
Research Journal of Obstetrics and Gynecology,1
The Horticulture Journal,1
Journal of Biochemistry and Molecular Biology,1
Journal of the Korean Physical Society,1
Journal of the Ceramic Society of Japan,1
Allergy & Asthma Proceedings,1
Journal of Long-Term Effects of Medical Implants,1
Transfusion Medicine Reviews,1
Chemical Papers,1
Ankara Üniversitesi Veteriner Fakültesi Dergisi,1
Preventive Medicine Reports,1
Tissue Barriers,1
Health Services Management Research,1
Disability and Rehabilitation Assistive Technology,1
Epigenetics Insights,1
Hawaii Medical Journal,1
Physical Therapy Reviews,1
Oncology & Hematology Review (US),1
Tenri Medical Bulletin,1
Journal of the Ergonomics Society of Korea,1
SLAS DISCOVERY Advancing Life Sciences,1
Psychological Research,1
Medicinos teorija ir praktika,1
The Annals of Applied Statistics,1
Hospital chronicles = Nosokomeiaka chronika,1
Antibodies,1
Laryngo-Rhino-Otologie,1
Current Epidemiology Reports,1
Journal of Tissue Engineering,1
Journal of Synchrotron Radiation,1
Journal of Biomolecular Structure and Dynamics,1
Journal of Equine Science,1
Hereditas,1
Journal of Epilepsy and Clinical Neurophysiology,1
Journal of Orthopaedics and Traumatology,1
Applied Psychology Health and Well-Being,1
Interactive Journal of Medical Research,1
Journal of Interferon & Cytokine Research,1
Russian Pulmonology,1
Journal of Ayurveda and Integrative Medicine,1
Journal of Vibration and Control,1
Ophthalmic Genetics,1
ChemPlusChem,1
International Journal of Nephrology,1
Complementary Therapies in Medicine,1
"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",1
Acta Radiologica Open,1
Neuropeptides,1
Breast Diseases A Year Book Quarterly,1
Arkhiv patologii,1
Fluids and Barriers of the CNS,1
Health Security,1
American Journal of Psychiatry Residents Journal,1
Journal de l'Académie canadienne de psychiatrie de l'enfant et de l'adolescent,1
Science & Justice,1
Toxicology Reports,1
Journal of Turkish Society of Obstetric and Gynecology,1
Phytochemistry,1
Journal of Korean Society of Spine Surgery,1
Experimental Hematology,1
Ecology Letters,1
Russian Journal of Cardiology,1
Research and Reports in Endocrine Disorders,1
ICAN Infant Child & Adolescent Nutrition,1
Japanese Journal of Cardiovascular Surgery,1
Journal of Avian Medicine and Surgery,1
Journal of the Korean earth science society,1
Aggression and Violent Behavior,1
Journal of the Egyptian Womenʼs Dermatologic Society,1
International Journal of Organ Transplantation Medicine,1
Archives of Industrial Hygiene and Toxicology,1
Radiology Case Reports,1
Musik- Tanz und Kunsttherapie,1
Veterinary Anaesthesia and Analgesia,1
Kırıkkale Üniversitesi Tıp Fakültesi Dergisi,1
Archives of Depression and Anxiety,1
Journal of Genetic Counseling,1
Pediatric Physical Therapy,1
The Kurume Medical Journal,1
Pediatric Cardiology and Cardiac Surgery,1
Rheumatology Science and Practice,1
Clinical Proteomics,1
Head & Neck Oncology,1
Laryngoscope Investigative Otolaryngology,1
Veterinary World,1
Journal of Pediatric Neurology,1
Journal of Psychiatric Intensive Care,1
Chemical and Pharmaceutical Bulletin,1
Wilderness and Environmental Medicine,1
Materials Today,1
Nederlands Tijdschrift voor Traumachirurgie,1
