id,title,year,doi
pub.1002528988,Gastrointestinal: Mycobacterium avium paratuberculosis and Crohn's disease,2005,10.1111/j.1440-1746.2005.04187.x
pub.1077141058,The case for lifelong follow-up after endovascular aneurysm repair.,2005,
pub.1005125914,Short-term androgen deprivation and radiotherapy for locally advanced prostate cancer: results from the Trans-Tasman Radiation Oncology Group 96.01 randomised controlled trial,2005,10.1016/s1470-2045(05)70348-x
pub.1037836719,Submental Surface Electromyographic Measurement and Pharyngeal Pressures During Normal and Effortful Swallowing,2005,10.1016/j.apmr.2005.05.005
pub.1024920042,Delayed rectal and urinary symptomatology in patients treated for prostate cancer by radiotherapy with or without short term neo-adjuvant androgen deprivation,2005,10.1016/j.radonc.2005.10.005
pub.1011659322,Association of the TSHR gene with Graves' disease: the first disease specific locus,2005,10.1038/sj.ejhg.5201485
pub.1034736983,"Comparison of Galactomannan Detection, PCR-Enzyme-Linked Immunosorbent Assay, and Real-Time PCR for Diagnosis of Invasive Aspergillosis in a Neutropenic Rat Model and Effect of Caspofungin Acetate",2005,10.1128/cdli.12.11.1322-1327.2005
pub.1007343471,"-to: Campbell-Stokes PL, Taylor BJ on behalf of the New Zealand Children’s Diabetes Working Group (2005) Prospective incidence study of diabetes mellitus in New Zealand children aged 0 to 14 years. Diabetologia 48: 643–648",2005,10.1007/s00125-005-1952-7
pub.1023375361,Schräge offene Keilosteotomie der proximalen Tibia bei Genu varum,2005,10.1007/s00064-005-1157-8
pub.1051661298,Reply,2005,10.1111/j.1445-5994.2005.00944.x
pub.1032598451,Facial nerve function and hearing preservation after retrosigmoid excision of vestibular schwannoma: Christchurch hospital experience with 97 patients,2005,10.1111/j.1445-2197.2005.03544.x
pub.1031822063,Absent upper eyelid skin crease: a sign of hypoglobus,2005,10.1111/j.1442-9071.2005.01079.x
pub.1044704067,Latex-Enhanced Immunoassay D-dimer and Blood Gases Can Exclude Pulmonary Embolism in Low-Risk Patients Presenting to an Acute Care Setting,2005,10.1378/chest.128.4.2183
pub.1045160970,A new model validation tool using kernel regression and density estimation,2005,10.1016/j.cmpb.2005.06.004
pub.1051890370,"Clopidogrel Hypersensitivity Syndrome With Rash, Fever, and Neutropenia",2005,10.4065/80.10.1368
pub.1077126719,A newly recognised cause of vertigo: horizontal canal variant of benign positional vertigo.,2005,
pub.1018867445,The betaine content of New Zealand foods and estimated intake in the New Zealand diet,2005,10.1016/j.jfca.2004.05.004
pub.1026191375,Impact of control on agitation–sedation dynamics,2005,10.1016/j.conengprac.2004.10.010
pub.1038126769,Comparison of CD-Rom and Internet access to clinical information,2005,10.1016/j.ijmedinf.2005.05.008
pub.1047465365,Behaviour of human endothelial cells on surface modified NiTi alloy,2005,10.1016/j.biomaterials.2005.01.067
pub.1000037929,Reduction of exit-site infections of tunnelled intravascular catheters among neutropenic patients by sustained-release chlorhexidine dressings: results from a prospective randomized controlled trial,2005,10.1016/j.jhin.2005.01.023
pub.1046203808,Derivative weighted active insulin control algorithms and intensive care unit trials,2005,10.1016/j.conengprac.2004.10.009
pub.1039344429,Ileal Pouch‐Anal Anastomosis‐Vaginal Fistula: A Review,2005,10.1007/s10350-005-0079-8
pub.1042438846,Testicular lipomatosis in Cowden's syndrome,2005,10.1038/modpathol.3800448
pub.1042095020,Experimentally verified minimal cardiovascular system model for rapid diagnostic assistance,2005,10.1016/j.conengprac.2004.10.014
pub.1017106910,Exposure to the electrofusion process can increase the immunogenicity of human cells,2005,10.1007/s00262-004-0659-9
pub.1046929463,OC6.02: Growth rate of corpus callosum in very premature infants,2005,10.1002/uog.2029
pub.1049765654,P04.38: Fetal renal dilatation: a poor predictor for high grade vesicoureteric reflux,2005,10.1002/uog.2348
pub.1077107747,Informed consent for vascular intervention.,2005,
pub.1077107752,Remote trauma to spleen during pelvic laparoscopy.,2005,
pub.1044023209,Combined surgical and endovascular treatment of a posterior fossa dural arteriovenous fistula,2005,10.1016/j.jocn.2004.09.013
pub.1069327040,Axial: an abused word?,2005,10.2214/ajr.185.2.01850310
pub.1035390940,Amino-Terminal proCNP: A Putative Marker of Cartilage Activity in Postnatal Growth,2005,10.1203/01.pdr.0000169964.66260.4b
pub.1077091195,Lead poisoning due to ingestion of Indian herbal remedies.,2005,
pub.1034152363,Interventions for protecting renal function in the perioperative period,2005,10.1002/14651858.cd003590.pub2
pub.1027791010,B‐type natriuretic peptides: applications for heart failure management in 2005,2005,10.1111/j.1445-5994.2005.00867.x
pub.1052176185,"Reply to Comment on: Strey CH, Young J, Collier M, Florkowski CM, Shand BI, Scott RS (2004) The postprandial state does not impair endothelial function in women with Type 2 diabetes irrespective of glycaemic control. Diabetologia 47:1838–1846",2005,10.1007/s00125-005-1782-7
pub.1030402477,Hereditary thyroglossal duct cysts,2005,10.1007/s00383-005-1420-y
pub.1050043310,Underdiagnosis of right-brain stroke,2005,10.1016/s0140-6736(05)67004-3
pub.1043988947,Association of the PTPN22 locus with rheumatoid arthritis in a New Zealand Caucasian cohort,2005,10.1002/art.21126
pub.1007185847,Sensitive non-isotopic assays for autoantibodies to IA-2 and to a combination of both IA-2 and GAD65,2005,10.1016/j.cccn.2005.02.006
pub.1053606813,Transfer of rofecoxib into human milk,2005,10.1007/s00228-005-0937-2
pub.1001650081,The Effect of Variable Dose and Release Kinetics on Neointimal Hyperplasia Using a Novel Paclitaxel-Eluting Stent Platform The Paclitaxel In-Stent Controlled Elution Study (PISCES),2005,10.1016/j.jacc.2005.03.069
pub.1077071884,Medical image. A big sack.,2005,
pub.1006399365,Oxidative stress and high-density lipoprotein function in Type I diabetes and end-stage renal disease,2005,10.1042/cs20040312
pub.1031274081,Comparison of PCR-ELISA and galactomannan detection for the diagnosis of invasive aspergillosis,2005,10.1080/00313020500099148
pub.1033287576,Third ventricular cavernous haemangioma,2005,10.1016/j.jocn.2004.08.025
pub.1088720607,INTEGRATED PROGNOSTIC PROFILES: COMBINING CLINICAL AND GENE EXPRESSION INFORMATION THROUGH EVOLVING CONNECTIONIST APPROACH,2005,10.1142/9781860946882_0010
pub.1079369129,"DART - A phase I safety and dose-finding study of the vascular targeting agent 5,6-dimethylxanthenone-4-acetic acid (DMXAA) in the treatment of refractory tumors",2005,10.1200/jco.2005.23.16_suppl.3081
pub.1046740548,Acquired myeloma-associated Type III hyperlipidaemia treated by nonmyeloablative HLA-identical sibling allogeneic stem cell transplant using a donor with essential thrombocythaemia (ET): evidence of engraftment without manifestation of ET in recipient,2005,10.1038/sj.bmt.1704973
pub.1023915339,"Light-weight lead aprons — light on weight, protection or labelling accuracy?",2005,10.1007/bf03178704
pub.1031298993,Home haemodialysis: Past and future (Editorial),2005,10.1111/j.1440-1797.2005.00408.x
pub.1049773151,Persistent Sciatic Artery Aneurysm Treated by Exclusion and Obturator Bypass,2005,10.1016/j.ejvs.2005.01.023
pub.1079368346,"Randomized phase III study of 3 irinotecan regimens in 1
                    st
                    -line metastatic colorectal cancer (CRC): safety/tolerability of irinotecan + oral capecitabine with or without celecoxib (BICC)",2005,10.1200/jco.2005.23.16_suppl.3652
pub.1050985456,Calibration of the Nuclear Associates 07-621 precision photometer,2005,10.1007/bf03178701
pub.1030843221,Future of home haemodialysis in Australia and New Zealand (Review Article),2005,10.1111/j.1440-1797.2005.00399.x
pub.1079367816,Reduced intensity regimen using low dose total body irradiation prior to allogeneic transplant for hematologic malignancies: A retrospective review from the acute leukemia working party of the European Bone Marrow Transplant Group,2005,10.1200/jco.2005.23.16_suppl.6675
pub.1077056883,Horner's syndrome after central venous catheterisation.,2005,
pub.1077056887,Medical image. Damp digits.,2005,
pub.1077050871,Faecal calprotectin: the case for a novel non-invasive way of assessing intestinal inflammation.,2005,
pub.1077050869,Colo-colonic intussusception secondary to a colonic lipoma diagnosed with preoperative CT scan.,2005,
pub.1002215021,Natural History of Rising Serum Prostate-Specific Antigen in Men With Castrate Nonmetastatic Prostate Cancer,2005,10.1200/jco.2005.01.529
pub.1005514771,The effect site half time of sevoflurane for burst suppression is longer than for hypnosis as determined by the bispectral index during routine anaesthesia and surgery,2005,10.1097/00003643-200505001-00458
pub.1011680486,Interventions for preventing bone disease in kidney transplant recipients,2005,10.1002/14651858.cd005015.pub2
pub.1003426364,A life threatening complication after colonoscopy,2005,10.1136/bmj.330.7496.889
pub.1077041674,Suspicious pulmonary nodules.,2005,
pub.1077032293,Heathrow to ICU direct.,2005,
pub.1051452953,Local anaesthetic infiltration increases the accuracy of assessment of ulnar collateral ligament injuries,2005,10.1111/j.1742-6723.2005.00704.x
pub.1059248732,Targeted glycemic reduction in critical care using closed-loop control.,2005,10.1089/dia.2005.7.274
pub.1005172921,Spontaneous calcific cerebral embolus,2005,10.1111/j.1440-1673.2005.01361.x
pub.1025570204,Interventions for preventing bone disease in kidney transplant recipients: A systematic review of randomized controlled trials,2005,10.1053/j.ajkd.2004.12.007
pub.1031592894,Campylobacter fetus prosthetic hip joint infection: successful management with device retention and review,2005,10.1016/j.jinf.2004.03.017
pub.1006475167,Clinical Scientific Note,2005,10.1111/j.1445-5994.2005.00809.x
pub.1077037536,A systematic review of the applicability and efficacy of eye exercises.,2005,10.3928/01913913-20050301-02
pub.1026477957,Techniques for Identifying Heterophile Antibody Interference Are Assay Specific: Study of Seven Analytes on Two Automated Immunoassay Analyzers,2005,10.1373/clinchem.2004.043869
pub.1043693005,Spectral doppler characterization of endoleaks following endoluminal abdominal aortic aneurysm repair,2005,10.1111/j.1445-2197.2005.03313.x
pub.1043718136,"Fine‐needle aspiration cytology in parotid masses: our experience in Canterbury, New Zealand",2005,10.1111/j.1445-2197.2005.03331.x
pub.1077051111,The forensic nurse practitioner role (emergency nursing)--potential response to changing health needs in New Zealand.,2005,
pub.1017921941,Integral-based parameter identification for long-term dynamic verification of a glucose–insulin system model,2005,10.1016/j.cmpb.2004.10.006
pub.1030878621,Persistent Sciatic Artery Aneurysm Treated by Exclusion and Obturator Bypass,2005,10.1016/j.ejvsextra.2005.01.008
pub.1005361884,Endothelium-ameliorating effects of statin therapy and coenzyme Q10 reductions in chronic heart failure,2005,10.1016/j.atherosclerosis.2004.10.009
pub.1046863975,The CMRF58 antibody recognizes a subset of CD123hi dendritic cells in allergen‐challenged mucosa,2005,10.1189/jlb.1004559
pub.1002267697,Adult‐onset inflammatory myopathy: North Canterbury experience 1989–2001,2005,10.1111/j.1445-5994.2004.00764.x
pub.1045336476,Memory-guided saccades in Parkinson’s disease: long delays can improve performance,2005,10.1007/s00221-004-2071-2
pub.1016771259,Normal opioid tone and hypothalamic–pituitary–adrenal axis function in chronic fatigue syndrome despite marked functional impairment,2005,10.1111/j.1365-2265.2005.02220.x
pub.1017822809,Reversible posterior leukoencephalopathy syndrome: a misnomer reviewed,2005,10.1111/j.1445-5994.2004.00750.x
pub.1044266103,Aberrations of the intrinsic innervation of the anorectum in fetal rats with anorectal malformations,2005,10.1016/j.jpedsurg.2004.10.058
pub.1040690200,Necrotising fasciitis and cellulitis after traditional Samoan tattooing: case reports,2005,10.1016/j.jinf.2003.10.018
pub.1029976209,Elective surgery after acute diverticulitis,2005,10.1002/bjs.4873
pub.1060333029,Vitamin D receptor genotypes influence the success of calcitriol therapy for recurrent vertebral fracture in osteoporosis,2005,10.1097/01213011-200502000-00008
pub.1007231363,Hyponatremia and Seizures After Bowel Preparation: Report of Three Cases,2005,10.1007/s10350-004-0778-6
pub.1053089153,Randomised controlled trial of intravenous antibiotic treatment for cellulitis at home compared with hospital,2005,10.1136/bmj.38309.447975.eb
pub.1033854843,Mean and variance quality control for multiple correlated levels of replicated control samples,2005,10.1515/cclm.2005.215
pub.1045994210,Excision of high and mid cervical spinal cord arteriovenous malformations by anterior operation,2005,10.1016/j.jocn.2004.07.009
pub.1026594192,Slow-wave activity arising from the same area as epileptiform activity in the EEG of paediatric patients with focal epilepsy,2005,10.1016/j.clinph.2004.07.032
pub.1034022204,Emergency department overcrowding: the Emergency Department Cardiac Analogy Model (EDCAM),2005,10.1016/j.aaen.2004.10.010
pub.1021072915,B-type natriuretic peptide and long-term survival in patients with stable coronary artery disease,2005,10.1016/j.amjcard.2004.08.058
pub.1035913428,Adaptive bolus-based targeted glucose regulation of hyperglycaemia in critical care,2005,10.1016/j.medengphy.2004.08.006
pub.1051330926,Some pathological and clinical aspects of acquired (false) diverticula of the intestine,2005,10.1111/j.1463-1318.2004.00752.x
pub.1052810599,"Homocysteine, glycine betaine, and N,N-dimethylglycine in patients attending a lipid clinic",2005,10.1016/j.metabol.2004.07.007
pub.1040085597,Intraosseous lipoma of the body of the sphenoid bone,2005,10.1016/j.jocn.2004.07.010
pub.1077367547,Fractal Dimension of the EEG for Detection of Behavioural Microsleeps,2005,10.1109/iembs.2005.1615792
pub.1077141018,Growth rate of corpus callosum in very premature infants.,2005,
pub.1077367550,Detecting Behavioral Microsleeps Using EEG and LSTM Recurrent Neural Networks,2005,10.1109/iembs.2005.1615795
pub.1006576876,Management of post cholecystectomy Mirizzi's syndrome,2005,10.4103/0972-9941.15244
pub.1077367545,Identification of Vigilance Lapses using EEG/EOG by Expert Human Raters,2005,10.1109/iembs.2005.1615790
pub.1076982062,Medical image. Metastatic melanoma causing small bowel obstruction.,2004,
pub.1046916313,Genetic screening of patients with familial hypercholesterolaemia (FH): a New Zealand perspective,2004,10.1016/j.atherosclerosissup.2004.09.001
pub.1008102497,Validity of the American Thoracic Society and Other Spirometric Algorithms Using FVC and Forced Expiratory Volume at 6 s for Predicting a Reduced Total Lung Capacity,2004,10.1378/chest.126.6.1861
pub.1053370548,Derivative weighted active insulin control modelling and clinical trials for ICU patients,2004,10.1016/j.medengphy.2004.08.004
pub.1034624248,Clear lens extraction for the treatment of persistent accommodative spasm after head trauma,2004,10.1016/j.jcrs.2004.05.049
pub.1034758829,A Case of Coronary-Subclavian Steal Syndrome,2004,10.1016/j.hlc.2004.06.008
pub.1077046822,Constipation in adults.,2004,
pub.1021597416,Treatment satisfaction after commencement of insulin in Type 2 diabetes,2004,10.1016/j.diabres.2004.04.010
pub.1121757966,Improved Leukemia-Free Survival after Post-Consolidation Treatment with Histamine Dihydrochloride and Interleukin-2 in AML: A Randomized Phase III Trial.,2004,10.1182/blood.v104.11.261.261
pub.1046568077,Baroreflex failure secondary to paraneoplastic encephalomyelitis in a 17 year old woman with neuroblastoma,2004,10.1136/jnnp.2003.034827
pub.1038444885,Globe Rupture Following Penetrating Keratoplasty,2004,10.1097/01.ico.0000133996.99520.c4
pub.1060290167,Lack of association between the ITPA 94C>A polymorphism and adverse effects from azathioprine,2004,10.1097/00008571-200411000-00010
pub.1000899088,Long‐term faecal incontinence following the use of botulinum toxin,2004,10.1111/j.1463-1318.2004.00720.x
pub.1039787548,Dimethylglycine supplementation does not affect plasma homocysteine concentrations in pre-dialysis chronic renal failure patients,2004,10.1016/j.clinbiochem.2004.07.005
pub.1045313440,"Inter‐Relationships Between the Secretory Dynamics of Thyrotrophin‐Releasing Hormone, Thyrotrophin and Prolactin in Periovulatory Mares: Effect of Hypothyroidism",2004,10.1111/j.1365-2826.2004.01249.x
