issn,year,publisher,id,journal.id,journal.title
"['1548-3568', '1548-3576']",2011,Springer Nature,pub.1024361358,jour.1034743,Current HIV/AIDS Reports
"['0167-577X', '1873-4979']",2011,Elsevier,pub.1049637677,jour.1042608,Materials Letters
"['0036-5521', '1502-7708']",2011,Taylor & Francis,pub.1035511112,jour.1006373,Scandinavian Journal of Gastroenterology
"['1553-3506', '1532-8694', '1553-3514']",2011,SAGE Publications,pub.1036823533,jour.1112036,Surgical Innovation
"['0018-9294', '1558-2531']",2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1061528487,jour.1002105,IEEE Transactions on Biomedical Engineering
"['0948-7034', '1434-3932']",2011,Springer Nature,pub.1018713947,jour.1115494,Gefässchirurgie
"['0730-4625', '1538-8646']",2011,Wolters Kluwer,pub.1030445693,jour.1093305,Dimensions of Critical Care Nursing
"['0179-051X', '1432-0460']",2011,Springer Nature,pub.1007626375,jour.1096596,Dysphagia
"['0018-9294', '1558-2531']",2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1061528431,jour.1002105,IEEE Transactions on Biomedical Engineering
"['1219-4956', '1532-2807']",2011,Springer Nature,pub.1028350539,jour.1116758,Pathology & Oncology Research
"['1538-4721', '1873-1449']",2011,Elsevier,pub.1004712092,jour.1030526,Brachytherapy
"['0360-3016', '1879-355X']",2011,Elsevier,pub.1024033566,jour.1085033,International Journal of Radiation Oncology • Biology • Physics
"['1531-0043', '1530-9681']",2011,Thieme,pub.1057246296,jour.1027259,Clinics in Colon and Rectal Surgery
"['1439-6319', '1432-1025', '1439-6327']",2011,Springer Nature,pub.1028316263,jour.1319730,European Journal of Applied Physiology
"['0197-3851', '1097-0223']",2011,Wiley,pub.1031296662,jour.1092517,Prenatal Diagnosis
"['1533-2985', '1533-2993']",2011,Taylor & Francis,pub.1033028221,jour.1032441,Social Work in Mental Health
"['0031-3998', '1530-0447']",2011,Springer Nature,pub.1006226770,jour.1007352,Pediatric Research
"['0924-8579', '1872-7913']",2011,Elsevier,pub.1037503175,jour.1101623,International Journal of Antimicrobial Agents
"['0161-4754', '1532-6586']",2011,Elsevier,pub.1050811074,jour.1088559,Journal of Manipulative and Physiological Therapeutics
"['1462-8910', '1463-1318']",2011,Wiley,pub.1001129447,jour.1020799,Colorectal Disease
"['1091-255X', '1873-4626']",2011,Springer Nature,pub.1011639379,jour.1116755,Journal of Gastrointestinal Surgery
"['1947-9832', '1947-9824']",2011,Taylor & Francis,pub.1013953642,jour.1145894,International Journal of Image and Data Fusion
"['0179-051X', '1432-0460']",2011,Springer Nature,pub.1015909179,jour.1096596,Dysphagia
"['1462-8910', '1463-1318']",2011,Wiley,pub.1014027751,jour.1020799,Colorectal Disease
"['0888-5885', '1520-5045']",2011,American Chemical Society (ACS),pub.1055603256,jour.1126601,Industrial & Engineering Chemistry Research
['1932-6203'],2011,Public Library of Science (PLoS),pub.1024318939,jour.1037553,PLoS ONE
['1932-6203'],2011,Public Library of Science (PLoS),pub.1050847097,jour.1037553,PLoS ONE
"['1177-5467', '1177-5483']",2011,Taylor & Francis,pub.1026589395,jour.1313374,Clinical Ophthalmology
"['1774-024X', '1969-6213']",2011,Europa Digital & Publishing,pub.1072399656,jour.1035557,EuroIntervention
"['0301-0449', '1432-1998']",2011,Springer Nature,pub.1018052445,jour.1016713,Pediatric Radiology
"['1545-5009', '1545-5017']",2011,Wiley,pub.1034072865,jour.1032656,Pediatric Blood & Cancer
"['1092-9134', '1532-8198']",2011,Elsevier,pub.1025400840,jour.1117707,Annals of Diagnostic Pathology
"['1198-743X', '1469-0691']",2011,Elsevier,pub.1038789732,jour.1114775,Clinical Microbiology and Infection
"['0192-0790', '1539-2031']",2011,Wolters Kluwer,pub.1050706454,jour.1090446,Journal of Clinical Gastroenterology
"['0951-7375', '1473-6527']",2011,Wolters Kluwer,pub.1043208654,jour.1098547,Current Opinion in Infectious Diseases
"['1053-0770', '1532-8422']",2011,Elsevier,pub.1003163642,jour.1101507,Journal of Cardiothoracic and Vascular Anesthesia
"['0255-7614', '1448-3238', '1744-795X']",2011,SAGE Publications,pub.1042299779,jour.1138576,International Journal of Music Education
"['0022-4901', '1745-4603']",2011,Wiley,pub.1007466445,jour.1013859,Journal of Texture Studies
"['0926-9959', '1468-3083']",2011,Wiley,pub.1049004785,jour.1103093,Journal of the European Academy of Dermatology and Venereology
"['1530-4515', '2331-2254', '1534-4908']",2011,Wolters Kluwer,pub.1002965965,jour.1021137,Surgical Laparoscopy Endoscopy & Percutaneous Techniques
"['1523-3847', '1534-3146']",2011,Springer Nature,pub.1021141650,jour.1021184,Current Infectious Disease Reports
"['1365-182X', '1477-2574']",2011,Elsevier,pub.1007265290,jour.1022076,Hepato Pancreato Biliary
['1557-170X'],2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1078502313,jour.1320601,Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)
"['1364-8535', '1466-609X']",2011,Springer Nature,pub.1003731118,jour.1117766,Critical Care
"['0028-4793', '1533-4406']",2011,Massachusetts Medical Society,pub.1002401551,jour.1014075,New England Journal of Medicine
"['1083-7159', '1549-490X']",2011,Alphamed Press,pub.1046845032,jour.1115542,The Oncologist
"['0928-4931', '1873-0191']",2011,Elsevier,pub.1039789369,jour.1040557,Materials Science and Engineering C
"['1341-8076', '1447-0756']",2011,Wiley,pub.1023681581,jour.1081912,Journal of Obstetrics and Gynaecology Research
"['0360-3016', '1879-355X']",2011,Elsevier,pub.1041755590,jour.1085033,International Journal of Radiation Oncology • Biology • Physics
"['1050-642X', '1536-3724']",2011,Wolters Kluwer,pub.1035767872,jour.1101074,Clinical Journal of Sport Medicine
"['0035-8843', '1478-7083']",2011,Royal College of Surgeons of England,pub.1045765538,jour.1083331,Annals of The Royal College of Surgeons of England
"['0267-6605', '1878-6979', '0142-9612', '1878-5905']",2011,Elsevier,pub.1041750636,jour.1097145,Biomaterials
"['1462-8910', '1463-1318']",2011,Wiley,pub.1012764803,jour.1020799,Colorectal Disease
"['0001-6349', '1600-0412']",2011,Wiley,pub.1011302190,jour.1016936,Acta Obstetricia Et Gynecologica Scandinavica
"['1473-7175', '1744-8360']",2011,Taylor & Francis,pub.1023533413,jour.1030018,Expert Review of Neurotherapeutics
"['0012-6667', '1179-1950']",2011,Springer Nature,pub.1037135946,jour.1084788,Drugs
"['0342-4642', '1432-1238']",2011,Springer Nature,pub.1009303990,jour.1313639,Intensive Care Medicine
"['0002-9343', '1555-7162']",2011,Elsevier,pub.1045629599,jour.1014535,The American Journal of Medicine
"['0179-0358', '1437-9813']",2011,Springer Nature,pub.1038385149,jour.1096464,Pediatric Surgery International
"['0009-9120', '1873-2933']",2011,Elsevier,pub.1031157454,jour.1008871,Clinical Biochemistry
"['1089-2591', '1526-0976']",2011,Wolters Kluwer,pub.1035419725,jour.1033354,Journal of Lower Genital Tract Disease
"['0003-3022', '1528-1175']",2011,Wolters Kluwer,pub.1038119199,jour.1055294,Anesthesiology
"['0393-2990', '1573-7284']",2011,Springer Nature,pub.1030423588,jour.1095636,European Journal of Epidemiology
"['1672-7681', '2042-0226']",2011,Springer Nature,pub.1028564411,jour.1035144,Cellular & Molecular Immunology
"['2253-2447', '1179-1551']",2011,,pub.1014824604,jour.1045507,Research and Reports in Urology
"['0002-9165', '1938-3207']",2011,Oxford University Press (OUP),pub.1031640942,jour.1017790,American Journal of Clinical Nutrition
"['1539-4182', '1554-6179']",2011,Marshfield Clinic Research Foundation,pub.1019943702,jour.1015368,Clinical Medicine & Research
"['0931-0509', '1460-2385']",2011,Oxford University Press (OUP),pub.1008239867,jour.1016325,"Nephrology,Dialysis and Transplantation"
"['0033-2917', '1469-8978']",2011,Cambridge University Press (CUP),pub.1053826076,jour.1054214,Psychological Medicine
"['1072-7515', '1879-1190']",2011,Elsevier,pub.1049824439,jour.1007389,Journal of the American College of Surgeons
"['1760-5342', '1760-5350']",2011,Springer Nature,pub.1023719055,jour.1041358,Les cahiers de l'année gérontologique
"['0938-7994', '1432-1084']",2011,Springer Nature,pub.1031693852,jour.1289120,European Radiology
"['0012-4486', '1573-2622']",2011,Springer Nature,pub.1050715930,jour.1017097,Documenta Ophthalmologica
"['0959-8049', '1879-0852']",2011,Elsevier,pub.1045014115,jour.1294974,European Journal of Cancer
"['0344-5704', '1432-0843']",2011,Springer Nature,pub.1042477330,jour.1088364,Cancer Chemotherapy and Pharmacology
"['1042-8194', '1029-2403']",2011,Taylor & Francis,pub.1030379292,jour.1100399,Leukemia & Lymphoma
"['1554-0014', '2168-7897', '1557-8348']",2011,Mary Ann Liebert,pub.1059276616,jour.1294940,Monoclonal Antibodies in Immunodiagnosis and Immunotherapy
"['1351-8216', '1365-2516']",2011,Wiley,pub.1021142641,jour.1113514,Haemophilia
"['1087-0792', '1532-2955']",2011,Elsevier,pub.1019936983,jour.1117951,Sleep Medicine Reviews
"['1092-6410', '1557-7694', '1092-6429', '1557-9034']",2011,Mary Ann Liebert,pub.1059293810,jour.1312389,Journal of Laparoendoscopic & Advanced Surgical Techniques
"['0022-3468', '1531-5037']",2011,Elsevier,pub.1000510170,jour.1006102,Journal of Pediatric Surgery
"['2212-9553', '2212-9561', '1941-4390']",2011,Elsevier,pub.1026160684,jour.1040243,Clinical Ovarian and Other Gynecologic Cancer
"['0933-7954', '1433-9285']",2011,Springer Nature,pub.1029076474,jour.1097986,Social Psychiatry and Psychiatric Epidemiology
"['1533-0028', '1938-0674']",2011,Elsevier,pub.1024033918,jour.1029429,Clinical Colorectal Cancer
"['1932-2259', '1932-2267']",2011,Springer Nature,pub.1000129601,jour.1038700,Journal of Cancer Survivorship
"['0755-4982', '2213-0276']",2011,Elsevier,pub.1018106038,jour.1010855,Annales de Médecine Interne
"['1351-8216', '1365-2516']",2011,Wiley,pub.1015008217,jour.1113514,Haemophilia
"['1521-6926', '1879-2804', '1532-1924']",2011,Elsevier,pub.1037066558,jour.1312326,Best Practice & Research Clinical Haematology
"['1742-6731', '1742-6723']",2011,Wiley,pub.1032677222,jour.1033176,Emergency Medicine Australasia
"['1435-2443', '1435-2451']",2011,Springer Nature,pub.1025573099,jour.1371202,Langenbeck's Archives of Surgery
"['1051-0443', '1535-7732']",2011,Elsevier,pub.1017448699,jour.1102090,Journal of Vascular and Interventional Radiology
"['2366-004X', '2366-0058', '0942-8925', '1432-0509']",2011,Springer Nature,pub.1029373504,jour.1297457,Abdominal Radiology
"['0785-3890', '1365-2060']",2011,Taylor & Francis,pub.1026803675,jour.1099274,Annals of Medicine
"['1527-2737', '1534-6285']",2011,Springer Nature,pub.1044805260,jour.1022078,Current Urology Reports
"['0007-0963', '1365-2133']",2011,Wiley,pub.1031152403,jour.1000902,British Journal of Dermatology
"['1742-7061', '1878-7568']",2011,Elsevier,pub.1052833875,jour.1034525,Acta Biomaterialia
"['0174-1551', '1432-086X']",2011,Springer Nature,pub.1009083242,jour.1091062,CardioVascular and Interventional Radiology
"['1954-3204', '1954-3212']",2011,Lavoisier,pub.1015042677,jour.1041451,Journal Africain d'Hépato-Gastroentérologie
"['0179-051X', '1432-0460']",2011,Springer Nature,pub.1051599391,jour.1096596,Dysphagia
['2253-2447'],2011,Taylor & Francis,pub.1049884175,jour.1045507,Research and Reports in Urology
"['0003-2409', '1365-2044']",2011,Wiley,pub.1031485070,jour.1017032,Anaesthesia
"['0179-051X', '1432-0460']",2011,Springer Nature,pub.1029350541,jour.1096596,Dysphagia
"['0934-0874', '1432-2277']",2011,Wiley,pub.1041422837,jour.1099393,Transplant International
"['2292-5503', '2292-5511']",2011,SAGE Publications,pub.1072345269,jour.1049532,Plastic Surgery
"['0007-1145', '1475-2662']",2011,Cambridge University Press (CUP),pub.1029059529,jour.1017311,British Journal Of Nutrition
"['0028-4793', '1533-4406']",2011,Massachusetts Medical Society,pub.1027669897,jour.1014075,New England Journal of Medicine
"['2168-6076', '2168-6092', '1521-2491', '1538-3660']",2011,American Medical Association (AMA),pub.1037899979,jour.1020768,JAMA Facial Plastic Surgery
"['1472-0205', '1472-0213']",2011,BMJ,pub.1025425415,jour.1023648,Emergency Medicine Journal
"['0105-2896', '1600-065X']",2011,Wiley,pub.1032912051,jour.1012230,Immunological Reviews
"['1774-024X', '1969-6213']",2011,Europa Digital & Publishing,pub.1072399580,jour.1035557,EuroIntervention
"['1774-024X', '1969-6213']",2011,Europa Digital & Publishing,pub.1072399771,jour.1035557,EuroIntervention
"['1734-1140', '2299-5684']",2011,Elsevier,pub.1002180867,jour.1034671,Pharmacological Reports
"['0169-4332', '1873-5584']",2011,Elsevier,pub.1048621008,jour.1038686,Applied Surface Science
"['0930-2794', '1432-2218']",2011,Springer Nature,pub.1000871509,jour.1098220,Surgical Endoscopy
"['0003-2999', '1526-7598']",2011,Wolters Kluwer,pub.1046777056,jour.1055662,Anesthesia & Analgesia
"['0932-0067', '1432-0711']",2011,Springer Nature,pub.1043612998,jour.1017365,Archives of Gynecology and Obstetrics
"['1470-2045', '1474-5488']",2011,Elsevier,pub.1021706077,jour.1023279,The Lancet Oncology
"['0016-5085', '1528-0012']",2011,Elsevier,pub.1035693279,jour.1017616,Gastroenterology
"['1053-8119', '1095-9572']",2011,Elsevier,pub.1029531868,jour.1103053,NeuroImage
"['0009-8981', '1873-3492']",2011,Elsevier,pub.1042597828,jour.1055382,Clinica Chimica Acta
"['0749-5161', '1535-1815']",2011,Wolters Kluwer,pub.1003763087,jour.1095603,Pediatric Emergency Care
"['0344-5704', '1432-0843']",2011,Springer Nature,pub.1002094323,jour.1088364,Cancer Chemotherapy and Pharmacology
"['0939-6411', '1873-3441']",2011,Elsevier,pub.1050800175,jour.1101461,European Journal of Pharmaceutics and Biopharmaceutics
"['0162-220X', '1538-9804']",2011,Wolters Kluwer,pub.1009370306,jour.1087969,Cancer Nursing
"['2151-464X', '2151-4658']",2011,Wiley,pub.1036939012,jour.1042348,Arthritis Care & Research
"['1065-9471', '1097-0193']",2011,Wiley,pub.1020247399,jour.1105433,Human Brain Mapping
"['0239-8508', '1897-5631']",2011,VM Media SP. zo.o VM Group SK,pub.1073037904,jour.1076942,Folia Histochemica et Cytobiologica
"['1525-7797', '1526-4602']",2011,American Chemical Society (ACS),pub.1055221905,jour.1021543,Biomacromolecules
"['1472-0205', '1472-0213']",2011,BMJ,pub.1036087520,jour.1023648,Emergency Medicine Journal
"['0923-2532', '1878-1365']",2011,Elsevier,pub.1013805333,jour.1106815,Immuno-analyse & Biologie Spécialisée
"['1941-7640', '1941-7632']",2011,Wolters Kluwer,pub.1043026377,jour.1041209,Circulation Cardiovascular Interventions
"['0303-7207', '1872-8057']",2011,Elsevier,pub.1028148076,jour.1081470,Molecular and Cellular Endocrinology
"['0093-7754', '1532-8708']",2011,Elsevier,pub.1019252286,jour.1019757,Seminars in Oncology
"['0012-3706', '1530-0358']",2011,Wolters Kluwer,pub.1025213553,jour.1017424,Diseases of the Colon & Rectum
"['8750-7587', '1522-1601']",2011,American Physiological Society,pub.1029222355,jour.1017950,Journal of Applied Physiology
"['0743-8346', '1476-5543']",2011,Springer Nature,pub.1045242554,jour.1095220,Journal of Perinatology
"['1677-5538', '1677-6119']",2011,FapUNIFESP (SciELO),pub.1008509661,jour.1294934,International braz j urol
"['0300-9572', '1873-1570']",2011,Elsevier,pub.1024088699,jour.1015611,Resuscitation
"['1464-4096', '1464-410X']",2011,Wiley,pub.1043288542,jour.1103922,BJU International
"['2163-0755', '2163-0763', '0022-5282', '1529-8809']",2011,Wolters Kluwer,pub.1047031677,jour.1017854,Journal of Trauma and Acute Care Surgery
"['1755-7380', '1755-7399']",2011,SAGE Publications,pub.1059710772,jour.1053505,InnovAiT Education and inspiration for general practice
"['1538-5744', '1938-9116']",2011,SAGE Publications,pub.1040561062,jour.1294958,Vascular and Endovascular Surgery
"['1743-6095', '1743-6109']",2011,Elsevier,pub.1014885798,jour.1034398,Journal of Sexual Medicine
"['1769-7255', '1872-9177']",2011,Elsevier,pub.1047309512,jour.1312351,Néphrologie & Thérapeutique
"['0167-7012', '1872-8359']",2011,Elsevier,pub.1012422669,jour.1094094,Journal of Microbiological Methods
"['0022-2461', '1573-4811', '1573-4803']",2011,Springer Nature,pub.1020032568,jour.1312116,Journal of Materials Science
"['0930-2794', '1432-2218']",2011,Springer Nature,pub.1015504267,jour.1098220,Surgical Endoscopy
"['1948-3546', '1948-3554']",2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1093340729,jour.1039351,2013 6th International IEEE/EMBS Conference on Neural Engineering (NER)
"['1364-8535', '1466-609X']",2011,Springer Nature,pub.1031164673,jour.1117766,Critical Care
"['0167-0115', '1873-1686', '0196-9781', '1873-5169']",2011,Elsevier,pub.1048493700,jour.1091987,Peptides
"['0270-9139', '1527-3350']",2011,Wiley,pub.1052992977,jour.1093917,Hepatology
['1499-3872'],2011,Elsevier,pub.1030272716,jour.1031242,Hepatobiliary & Pancreatic Diseases International
"['1120-009X', '1973-9478']",2011,Taylor & Francis,pub.1043584403,jour.1094376,Journal of Chemotherapy
"['1590-8658', '1878-3562']",2011,Elsevier,pub.1038906610,jour.1297376,Digestive and Liver Disease
"['1069-6563', '1553-2712']",2011,Wiley,pub.1050163510,jour.1105391,Academic Emergency Medicine
"['0163-2116', '1573-2568']",2011,Springer Nature,pub.1002086261,jour.1018525,Digestive Diseases and Sciences
"['0360-3016', '1879-355X']",2011,Elsevier,pub.1037631854,jour.1085033,International Journal of Radiation Oncology • Biology • Physics
"['0277-786X', '1996-756X']",2011,"SPIE, the international society for optics and photonics",pub.1012598117,jour.1312104,Proceedings of SPIE
"['0098-7484', '1538-3598']",2011,American Medical Association (AMA),pub.1000373966,jour.1081531,JAMA
"['0009-7322', '1524-4539']",2011,Wolters Kluwer,pub.1018680738,jour.1009570,Circulation
"['2041-2649', '2041-2657']",2011,Oxford University Press (OUP),pub.1049956729,jour.1043262,Briefings in Functional Genomics
"['1066-5277', '1557-8666']",2011,Mary Ann Liebert,pub.1059245982,jour.1112101,Journal of Computational Biology
